theta_true,trial,seed,est,error,abs_error,rmse_contrib,se
-2.0,25,553627981,-1.8968430458265129,0.10315695417348714,0.10315695417348714,0.010641357194350925,0.14505411497572715
-2.0,26,1978220499,-1.8968430458265129,0.10315695417348714,0.10315695417348714,0.010641357194350925,0.14505411497572715
-2.0,27,1638806043,-1.8968430458265129,0.10315695417348714,0.10315695417348714,0.010641357194350925,0.14505411497572715
-2.0,28,370438202,-1.8968430458265129,0.10315695417348714,0.10315695417348714,0.010641357194350925,0.14505411497572715
-2.0,29,1498715030,-1.8968430458265129,0.10315695417348714,0.10315695417348714,0.010641357194350925,0.14505411497572715
-2.0,30,1661094691,-1.8968430458265129,0.10315695417348714,0.10315695417348714,0.010641357194350925,0.14505411497572715
-2.0,31,276323618,-1.8968430458265129,0.10315695417348714,0.10315695417348714,0.010641357194350925,0.14505411497572715
-2.0,32,278558772,-1.8968430458265129,0.10315695417348714,0.10315695417348714,0.010641357194350925,0.14505411497572715
-2.0,33,807966029,-1.8968430458265129,0.10315695417348714,0.10315695417348714,0.010641357194350925,0.14505411497572715
-2.0,34,147561691,-1.8968430458265129,0.10315695417348714,0.10315695417348714,0.010641357194350925,0.14505411497572715
-2.0,35,903921811,-1.8968430458265129,0.10315695417348714,0.10315695417348714,0.010641357194350925,0.14505411497572715
-2.0,36,1030423610,-1.8968430458265129,0.10315695417348714,0.10315695417348714,0.010641357194350925,0.14505411497572715
-2.0,37,1428042794,-1.8968430458265129,0.10315695417348714,0.10315695417348714,0.010641357194350925,0.14505411497572715
-2.0,38,1228562627,-1.8968430458265129,0.10315695417348714,0.10315695417348714,0.010641357194350925,0.14505411497572715
-2.0,39,979099992,-1.8968430458265129,0.10315695417348714,0.10315695417348714,0.010641357194350925,0.14505411497572715
