,AccountId,Score,Percentage
3361,686924,7,33.33333333
3362,686936,6,28.57142857
3364,686955,10,47.61904762
3365,686976,10,47.61904762
3366,686977,9,42.85714286
3367,686985,21,100.0
3368,686993,7,33.33333333
3369,687050,5,23.80952381
3370,687068,10,47.61904762
3371,687073,18,85.71428571
3372,687139,7,33.33333333
3373,687147,6,28.57142857
3374,687191,8,38.0952381
3375,687207,10,47.61904762
3376,687216,8,38.0952381
3377,687242,7,33.33333333
3378,687262,9,42.85714286
3379,687265,2,9.523809524
3380,687275,9,42.85714286
3382,687291,7,33.33333333
3383,687292,5,23.80952381
3384,687293,5,23.80952381
3385,687346,7,33.33333333
3386,687349,11,52.38095238
3387,687374,9,42.85714286
3388,687390,15,71.42857143
3389,687407,6,28.57142857
3390,687408,6,28.57142857
3391,687413,4,19.04761905
3392,687419,5,23.80952381
3393,687420,6,28.57142857
3394,687442,6,28.57142857
3395,687479,8,38.0952381
3396,687489,8,38.0952381
3397,687505,5,23.80952381
3398,687535,10,47.61904762
3399,687548,4,19.04761905
3400,687553,4,19.04761905
3401,687592,6,28.57142857
3402,687595,5,23.80952381
3403,687599,5,23.80952381
3404,687602,6,28.57142857
3405,687638,4,19.04761905
3406,687652,6,28.57142857
3407,687675,0,0.0
3408,687676,6,28.57142857
3409,687700,9,42.85714286
3410,687702,6,28.57142857
3412,687720,10,47.61904762
3413,687725,6,28.57142857
3414,687727,6,28.57142857
3415,687737,3,14.28571429
3416,687745,16,76.19047619
3418,687757,21,100.0
3419,687766,5,23.80952381
3420,687790,6,28.57142857
3421,687792,21,100.0
3422,687797,6,28.57142857
3423,687808,7,33.33333333
3424,687811,21,100.0
3425,687820,6,28.57142857
3426,687838,5,23.80952381
3427,687856,5,23.80952381
3428,687862,10,47.61904762
3429,687872,6,28.57142857
3430,687876,5,23.80952381
3431,687882,6,28.57142857
3432,687925,6,28.57142857
3433,687937,8,38.0952381
3434,687983,5,23.80952381
3435,687989,5,23.80952381
3436,687991,6,28.57142857
3437,687995,10,47.61904762
3438,687996,5,23.80952381
3440,687999,5,23.80952381
3441,688014,21,100.0
3443,688015,6,28.57142857
3444,688019,21,100.0
3446,688021,6,28.57142857
3447,688027,7,33.33333333
3448,688053,6,28.57142857
3449,688061,6,28.57142857
3450,688070,5,23.80952381
3451,688085,8,38.0952381
3452,688091,9,42.85714286
3453,688097,20,95.23809524
3454,688103,6,28.57142857
3455,688105,9,42.85714286
3456,688106,6,28.57142857
3457,688123,21,100.0
3458,688127,12,57.14285714
3459,688134,21,100.0
3460,688145,4,19.04761905
3461,688146,6,28.57142857
3462,688164,12,57.14285714
3463,688177,5,23.80952381
3464,688178,7,33.33333333
3467,688188,5,23.80952381
3468,688193,7,33.33333333
3470,688200,5,23.80952381
3471,688206,6,28.57142857
3472,688214,7,33.33333333
3473,688229,7,33.33333333
3474,688230,12,57.14285714
3475,688236,6,28.57142857
3476,688265,8,38.0952381
3477,688276,5,23.80952381
3478,688280,5,23.80952381
3479,688281,21,100.0
3480,688286,6,28.57142857
3481,688287,5,23.80952381
3482,688294,12,57.14285714
3483,688295,3,14.28571429
3484,688300,3,14.28571429
3485,688306,13,61.9047619
3486,688310,5,23.80952381
3487,688324,10,47.61904762
3488,688333,6,28.57142857
3489,688362,3,14.28571429
3490,688413,12,57.14285714
3491,688415,6,28.57142857
3492,688418,5,23.80952381
3493,688433,5,23.80952381
3494,688437,7,33.33333333
3495,688447,5,23.80952381
3496,688474,8,38.0952381
3498,688476,9,42.85714286
3499,688483,8,38.0952381
3500,688489,6,28.57142857
3501,688492,8,38.0952381
3502,688517,4,19.04761905
3503,688521,6,28.57142857
3504,688525,12,57.14285714
3505,688536,7,33.33333333
3506,688538,6,28.57142857
3507,688539,14,66.66666667
3508,688542,9,42.85714286
3509,688544,6,28.57142857
3510,688560,11,52.38095238
3511,688567,6,28.57142857
3512,688569,6,28.57142857
3513,688572,8,38.0952381
3514,688578,10,47.61904762
3515,688588,11,52.38095238
3516,688602,21,100.0
3517,688606,21,100.0
3518,688616,6,28.57142857
3519,688627,5,23.80952381
3520,688687,3,14.28571429
3521,688702,6,28.57142857
3522,688712,5,23.80952381
3523,688729,6,28.57142857
3524,688750,8,38.0952381
3525,688767,6,28.57142857
3526,688772,7,33.33333333
3527,688818,6,28.57142857
3528,688825,13,61.9047619
3530,688831,5,23.80952381
3532,688834,7,33.33333333
3533,688838,6,28.57142857
3534,688845,21,100.0
3535,688855,16,76.19047619
3536,688866,6,28.57142857
3537,688881,11,52.38095238
3538,688891,5,23.80952381
3539,688906,8,38.0952381
3540,688920,9,42.85714286
3541,688933,6,28.57142857
3542,688955,6,28.57142857
3543,689017,8,38.0952381
3544,689030,8,38.0952381
3546,689049,4,19.04761905
3547,689064,12,57.14285714
3548,689068,6,28.57142857
3549,689070,6,28.57142857
3550,689074,6,28.57142857
3551,689077,6,28.57142857
3552,689082,21,100.0
3556,689084,6,28.57142857
3558,689086,21,100.0
3559,689089,7,33.33333333
3560,689091,8,38.0952381
3561,689092,5,23.80952381
3562,689109,9,42.85714286
3563,689123,6,28.57142857
3564,689128,9,42.85714286
3565,689139,5,23.80952381
3567,689144,10,47.61904762
3568,689147,6,28.57142857
3569,689155,9,42.85714286
3570,689168,6,28.57142857
3571,689176,19,90.47619048
3572,689186,6,28.57142857
3573,689190,6,28.57142857
3574,689207,7,33.33333333
3576,689208,21,100.0
3577,689214,6,28.57142857
3578,689217,4,19.04761905
3579,689222,9,42.85714286
3580,689227,9,42.85714286
3581,689250,6,28.57142857
3582,689269,5,23.80952381
3583,689271,21,100.0
3584,689280,6,28.57142857
3587,689299,13,61.9047619
3588,689319,6,28.57142857
3589,689325,5,23.80952381
3590,689326,9,42.85714286
3591,689353,6,28.57142857
3592,689378,5,23.80952381
3593,689419,21,100.0
3594,689480,5,23.80952381
3595,689503,5,23.80952381
3596,689534,3,14.28571429
3598,689537,8,38.0952381
3599,689557,6,28.57142857
3603,689585,10,47.61904762
3604,689627,6,28.57142857
3605,689630,7,33.33333333
3606,689631,9,42.85714286
3607,689641,5,23.80952381
3608,689683,10,47.61904762
3609,689696,11,52.38095238
3610,689699,6,28.57142857
3611,689709,5,23.80952381
3612,689734,9,42.85714286
3613,689769,8,38.0952381
3614,689770,8,38.0952381
3615,689782,6,28.57142857
3616,689784,6,28.57142857
3617,689788,5,23.80952381
3618,689792,5,23.80952381
3619,689814,6,28.57142857
3620,689818,5,23.80952381
3621,689821,20,95.23809524
3622,689823,8,38.0952381
3623,689839,6,28.57142857
3624,689848,6,28.57142857
3625,689854,21,100.0
3626,689856,9,42.85714286
3627,689866,6,28.57142857
3629,689903,7,33.33333333
3630,689932,21,100.0
3631,689946,21,100.0
3632,689954,16,76.19047619
3633,689960,5,23.80952381
3634,689999,6,28.57142857
3635,690055,6,28.57142857
3636,690074,6,28.57142857
3637,690096,17,80.95238095
3638,690107,10,47.61904762
3639,690138,5,23.80952381
3640,690173,6,28.57142857
3641,690178,6,28.57142857
3642,690213,6,28.57142857
3643,690223,0,0.0
3644,690224,11,52.38095238
3645,690226,6,28.57142857
3646,690227,8,38.0952381
3647,690232,4,19.04761905
3648,690256,9,42.85714286
3649,690265,10,47.61904762
3650,690267,5,23.80952381
3651,690269,5,23.80952381
3652,690274,6,28.57142857
3653,690277,6,28.57142857
3654,690299,7,33.33333333
3655,690300,12,57.14285714
3656,690307,7,33.33333333
3657,690323,21,100.0
3658,690324,5,23.80952381
3659,690333,8,38.0952381
3660,690334,4,19.04761905
3661,690350,21,100.0
3662,690352,6,28.57142857
3663,690365,20,95.23809524
3664,690389,9,42.85714286
3665,690451,5,23.80952381
3666,690453,9,42.85714286
3667,690463,5,23.80952381
3668,690486,8,38.0952381
3669,690533,7,33.33333333
3670,690535,6,28.57142857
3671,690547,8,38.0952381
3673,690554,9,42.85714286
3675,690572,8,38.0952381
3676,690579,5,23.80952381
3678,690584,9,42.85714286
3679,690585,4,19.04761905
3680,690588,9,42.85714286
3681,690619,6,28.57142857
3682,690630,21,100.0
3683,690674,6,28.57142857
3684,690675,11,52.38095238
3685,690700,6,28.57142857
3686,690712,4,19.04761905
3688,690722,6,28.57142857
3689,690742,6,28.57142857
3690,690747,4,19.04761905
3691,690752,9,42.85714286
3692,690763,5,23.80952381
3693,690789,6,28.57142857
3694,690790,4,19.04761905
3695,690797,9,42.85714286
3696,690818,9,42.85714286
3697,690842,10,47.61904762
3698,690857,16,76.19047619
3699,690877,5,23.80952381
3700,690879,6,28.57142857
3701,690888,10,47.61904762
3702,690889,21,100.0
3703,690903,10,47.61904762
3704,690905,9,42.85714286
3705,690912,6,28.57142857
3706,690919,5,23.80952381
3707,690926,6,28.57142857
3708,690930,6,28.57142857
3709,690939,8,38.0952381
3710,690948,10,47.61904762
3711,690953,6,28.57142857
3712,690957,9,42.85714286
3713,690970,6,28.57142857
3714,691030,5,23.80952381
3715,691039,6,28.57142857
3716,691046,11,52.38095238
3717,691050,6,28.57142857
3718,691055,21,100.0
3719,691085,5,23.80952381
3722,691104,7,33.33333333
3723,691108,9,42.85714286
3724,691109,2,9.523809524
3725,691121,6,28.57142857
3726,691129,11,52.38095238
3727,691131,5,23.80952381
3728,691143,13,61.9047619
3729,691153,6,28.57142857
3730,691154,5,23.80952381
3731,691159,20,95.23809524
3732,691167,6,28.57142857
3733,691179,6,28.57142857
3734,691190,6,28.57142857
3735,691231,5,23.80952381
3736,691243,6,28.57142857
3737,691245,6,28.57142857
3738,691247,6,28.57142857
3739,691254,9,42.85714286
3740,691257,5,23.80952381
3741,691260,5,23.80952381
3742,691262,8,38.0952381
3743,691267,10,47.61904762
3744,691275,7,33.33333333
3745,691287,9,42.85714286
3746,691308,7,33.33333333
3747,691309,8,38.0952381
3749,691312,3,14.28571429
3751,691316,4,19.04761905
3752,691322,6,28.57142857
3753,691324,6,28.57142857
3754,691328,9,42.85714286
3755,691344,5,23.80952381
3756,691352,7,33.33333333
3757,691356,8,38.0952381
3758,691358,7,33.33333333
3759,691359,12,57.14285714
3760,691364,21,100.0
3761,691366,8,38.0952381
3763,691369,10,47.61904762
3764,691372,21,100.0
3765,691380,4,19.04761905
3766,691381,6,28.57142857
3767,691399,5,23.80952381
3768,691405,6,28.57142857
3769,691406,6,28.57142857
3770,691420,8,38.0952381
3771,691421,8,38.0952381
3772,691435,10,47.61904762
3773,691453,6,28.57142857
3774,691459,21,100.0
3775,691461,3,14.28571429
3776,691465,5,23.80952381
3777,691480,5,23.80952381
3778,691484,4,19.04761905
3779,691501,6,28.57142857
3780,691514,5,23.80952381
3781,691523,11,52.38095238
3782,691549,21,100.0
3783,691569,6,28.57142857
3784,691581,8,38.0952381
3785,691599,6,28.57142857
3786,691611,6,28.57142857
3787,691620,10,47.61904762
3788,691623,6,28.57142857
3789,691626,7,33.33333333
3790,691636,9,42.85714286
3791,691638,10,47.61904762
3792,691648,9,42.85714286
3793,691661,9,42.85714286
3794,691670,6,28.57142857
3795,691673,6,28.57142857
3796,691674,9,42.85714286
3797,691678,6,28.57142857
3798,691679,5,23.80952381
3799,691686,7,33.33333333
3800,691729,5,23.80952381
3801,691733,2,9.523809524
3802,691734,6,28.57142857
3803,691739,11,52.38095238
3804,691740,5,23.80952381
3805,691748,6,28.57142857
3806,691749,21,100.0
3807,691750,5,23.80952381
3808,691751,21,100.0
3809,691752,11,52.38095238
3810,691753,6,28.57142857
3811,691759,5,23.80952381
3812,691777,6,28.57142857
3813,691784,8,38.0952381
3814,691802,5,23.80952381
3815,692036,6,28.57142857
3816,692055,5,23.80952381
3817,692056,11,52.38095238
3818,692061,9,42.85714286
3820,692065,12,57.14285714
3821,692074,5,23.80952381
3822,692077,6,28.57142857
3823,692081,7,33.33333333
3824,692095,21,100.0
3825,692102,10,47.61904762
3826,692137,9,42.85714286
3827,692144,5,23.80952381
3828,692154,6,28.57142857
3829,692158,7,33.33333333
3830,692168,16,76.19047619
3831,692174,5,23.80952381
3832,692178,6,28.57142857
3833,692184,20,95.23809524
3834,692214,6,28.57142857
3835,692233,10,47.61904762
3836,692258,6,28.57142857
3837,692259,7,33.33333333
3838,692273,8,38.0952381
3839,692280,10,47.61904762
3840,692326,9,42.85714286
3841,692327,9,42.85714286
3842,692329,11,52.38095238
3843,692331,5,23.80952381
3844,692334,21,100.0
3845,692350,15,71.42857143
3846,692351,5,23.80952381
3847,692362,21,100.0
3848,692364,8,38.0952381
3850,692365,5,23.80952381
3852,692373,7,33.33333333
3853,692393,5,23.80952381
3854,692414,8,38.0952381
3855,692419,6,28.57142857
3856,692422,5,23.80952381
3857,692507,4,19.04761905
3859,692527,6,28.57142857
3860,692569,21,100.0
3861,692597,8,38.0952381
3862,692602,7,33.33333333
3863,692609,6,28.57142857
3864,692616,5,23.80952381
3865,692624,3,14.28571429
3866,692642,8,38.0952381
3867,692655,8,38.0952381
3868,692664,8,38.0952381
3869,692679,6,28.57142857
3870,692697,11,52.38095238
3871,692702,8,38.0952381
3872,692703,9,42.85714286
3873,692730,6,28.57142857
3874,692732,10,47.61904762
3875,692738,10,47.61904762
3876,692741,6,28.57142857
3877,692742,6,28.57142857
3878,692746,6,28.57142857
3879,692752,21,100.0
3880,692759,21,100.0
3881,692772,6,28.57142857
3882,692777,6,28.57142857
3883,692781,10,47.61904762
3884,692807,5,23.80952381
3885,692808,8,38.0952381
3886,692810,9,42.85714286
3889,692817,17,80.95238095
3890,692820,8,38.0952381
3891,692823,6,28.57142857
3892,692826,6,28.57142857
3893,692832,21,100.0
3894,692841,9,42.85714286
3895,692842,6,28.57142857
3896,692846,7,33.33333333
3897,692848,9,42.85714286
3898,692849,21,100.0
3899,692852,21,100.0
3900,692853,14,66.66666667
3901,692858,5,23.80952381
3902,692874,21,100.0
3903,692877,5,23.80952381
3904,692880,9,42.85714286
3905,692884,8,38.0952381
3906,692888,8,38.0952381
3907,692895,6,28.57142857
3908,692906,6,28.57142857
3909,692910,7,33.33333333
3910,692912,7,33.33333333
3911,692914,6,28.57142857
3912,692917,6,28.57142857
3913,692925,7,33.33333333
3914,692929,10,47.61904762
3915,692946,9,42.85714286
3916,692959,5,23.80952381
3917,692974,8,38.0952381
3918,692986,8,38.0952381
3919,693032,21,100.0
3920,693039,11,52.38095238
3921,693041,6,28.57142857
3922,693058,10,47.61904762
3923,693059,7,33.33333333
3924,693060,2,9.523809524
3925,693061,5,23.80952381
3927,693063,5,23.80952381
3928,693079,6,28.57142857
3930,693091,13,61.9047619
3931,693093,5,23.80952381
3932,693115,11,52.38095238
3933,693116,6,28.57142857
3934,693202,12,57.14285714
3935,693235,8,38.0952381
3936,693284,5,23.80952381
3937,693294,6,28.57142857
3938,693296,12,57.14285714
3939,693298,7,33.33333333
3940,693317,6,28.57142857
3941,693322,6,28.57142857
3942,693328,6,28.57142857
3943,693330,10,47.61904762
3944,693349,5,23.80952381
3945,693361,6,28.57142857
3946,693365,6,28.57142857
3947,693387,8,38.0952381
3948,693412,7,33.33333333
3949,693450,5,23.80952381
3950,693470,7,33.33333333
3951,693487,5,23.80952381
3952,693490,8,38.0952381
3953,693496,11,52.38095238
3954,693500,6,28.57142857
3955,693502,6,28.57142857
3956,693504,9,42.85714286
3957,693516,5,23.80952381
3958,693518,9,42.85714286
3959,693581,8,38.0952381
3960,693592,8,38.0952381
3961,693605,11,52.38095238
3962,693608,6,28.57142857
3963,693619,6,28.57142857
3964,693620,9,42.85714286
3965,693622,7,33.33333333
3966,693623,5,23.80952381
3967,693626,7,33.33333333
3968,693628,10,47.61904762
3969,693629,6,28.57142857
3970,693639,7,33.33333333
3971,693646,7,33.33333333
3972,693649,5,23.80952381
3973,693655,15,71.42857143
3974,693672,6,28.57142857
3975,693679,6,28.57142857
3976,693683,5,23.80952381
3977,693690,10,47.61904762
3978,693707,7,33.33333333
3979,693802,9,42.85714286
3980,693819,21,100.0
3981,693821,5,23.80952381
3982,693825,6,28.57142857
3983,693826,8,38.0952381
3984,693828,4,19.04761905
3985,693829,21,100.0
3986,693845,6,28.57142857
3987,693854,5,23.80952381
3988,693862,21,100.0
3989,693866,17,80.95238095
3990,693868,12,57.14285714
3991,693874,6,28.57142857
3992,693892,8,38.0952381
3993,693905,9,42.85714286
3994,693906,5,23.80952381
3995,693916,8,38.0952381
3996,693925,8,38.0952381
3997,693930,5,23.80952381
3998,693936,11,52.38095238
3999,693938,5,23.80952381
4000,694004,8,38.0952381
4001,694005,12,57.14285714
4002,694019,9,42.85714286
4003,694023,5,23.80952381
4004,694028,21,100.0
4005,694032,5,23.80952381
4006,694033,9,42.85714286
4007,694038,6,28.57142857
4008,694046,10,47.61904762
4009,694047,7,33.33333333
4010,694050,7,33.33333333
4011,694061,9,42.85714286
4012,694067,9,42.85714286
4013,694084,6,28.57142857
4014,694093,21,100.0
4016,694095,6,28.57142857
4017,694097,3,14.28571429
4018,694112,10,47.61904762
4019,694125,6,28.57142857
4022,694127,5,23.80952381
4023,694142,19,90.47619048
4024,694143,5,23.80952381
4025,694146,6,28.57142857
4026,694147,6,28.57142857
4027,694150,8,38.0952381
4028,694152,7,33.33333333
4029,694156,5,23.80952381
4030,694159,9,42.85714286
4031,694181,12,57.14285714
4032,694186,9,42.85714286
4033,694188,5,23.80952381
4034,694283,4,19.04761905
4035,694312,6,28.57142857
4036,694345,10,47.61904762
4037,694363,21,100.0
4038,694395,9,42.85714286
4039,694398,8,38.0952381
4040,694399,9,42.85714286
4041,694400,9,42.85714286
4042,694401,5,23.80952381
4043,694402,5,23.80952381
4044,694403,6,28.57142857
4045,694404,5,23.80952381
4046,694405,6,28.57142857
4047,694406,8,38.0952381
4048,694407,5,23.80952381
4049,694409,7,33.33333333
4050,694410,8,38.0952381
4051,694411,5,23.80952381
4052,694412,7,33.33333333
4053,694413,5,23.80952381
4054,694414,6,28.57142857
4055,694415,6,28.57142857
4056,694418,5,23.80952381
4057,694419,6,28.57142857
4058,694420,6,28.57142857
4059,694422,9,42.85714286
4060,694431,11,52.38095238
4061,694434,6,28.57142857
4062,694436,6,28.57142857
4063,694441,5,23.80952381
4064,694449,7,33.33333333
4065,694450,20,95.23809524
4066,694451,6,28.57142857
4067,694452,8,38.0952381
4068,694453,6,28.57142857
4069,694458,5,23.80952381
4070,694461,21,100.0
4071,694476,8,38.0952381
4072,694481,6,28.57142857
4073,694483,9,42.85714286
4074,694490,6,28.57142857
4075,694491,8,38.0952381
4076,694497,21,100.0
4077,694499,21,100.0
4078,694507,7,33.33333333
4079,694511,8,38.0952381
4081,694512,10,47.61904762
4082,694517,6,28.57142857
4083,694529,5,23.80952381
4084,694540,21,100.0
4085,694541,8,38.0952381
4086,694542,5,23.80952381
4087,694548,8,38.0952381
4088,694551,6,28.57142857
4089,694553,8,38.0952381
4090,694554,5,23.80952381
4091,694556,21,100.0
4092,694560,10,47.61904762
4093,694568,0,0.0
4094,694575,20,95.23809524
4095,694577,6,28.57142857
4096,694583,21,100.0
4097,694593,21,100.0
4099,694598,4,19.04761905
4100,694614,9,42.85714286
4101,694630,8,38.0952381
4102,694631,4,19.04761905
4103,694636,6,28.57142857
4104,694645,6,28.57142857
4105,694657,3,14.28571429
4106,694669,6,28.57142857
4107,694680,7,33.33333333
4108,694701,17,80.95238095
4109,694704,8,38.0952381
4110,694710,6,28.57142857
4111,694780,7,33.33333333
4112,694859,9,42.85714286
4113,694867,8,38.0952381
4114,694873,6,28.57142857
4115,694877,5,23.80952381
4116,694878,10,47.61904762
4117,694879,14,66.66666667
4118,694882,6,28.57142857
4119,694883,8,38.0952381
4120,694884,6,28.57142857
4121,694887,7,33.33333333
4122,694888,6,28.57142857
4123,694889,21,100.0
4124,694892,10,47.61904762
4125,694900,17,80.95238095
4126,694904,9,42.85714286
4127,694912,8,38.0952381
4128,694913,7,33.33333333
4129,694917,8,38.0952381
4130,694920,6,28.57142857
4131,694924,3,14.28571429
4132,694926,6,28.57142857
4133,694927,8,38.0952381
4134,694934,8,38.0952381
4135,694938,19,90.47619048
4136,694942,6,28.57142857
4137,694952,9,42.85714286
4138,694956,5,23.80952381
4139,694958,6,28.57142857
4140,694965,21,100.0
4141,694975,8,38.0952381
4142,694976,6,28.57142857
4143,694985,7,33.33333333
4144,694993,6,28.57142857
4145,694996,7,33.33333333
4146,695005,5,23.80952381
4147,695006,7,33.33333333
4149,695010,11,52.38095238
4150,695013,8,38.0952381
4151,695014,13,61.9047619
4152,695016,14,66.66666667
4153,695024,6,28.57142857
4154,695032,10,47.61904762
4155,695037,8,38.0952381
4156,695042,8,38.0952381
4157,695048,6,28.57142857
4158,695049,8,38.0952381
4159,695054,6,28.57142857
4160,695056,4,19.04761905
4161,695066,6,28.57142857
4162,695068,5,23.80952381
4163,695090,20,95.23809524
4164,695114,5,23.80952381
4165,695117,6,28.57142857
4166,695122,6,28.57142857
4167,695124,4,19.04761905
4168,695148,8,38.0952381
4169,695163,6,28.57142857
4170,695164,15,71.42857143
4171,695180,7,33.33333333
4172,695210,8,38.0952381
4173,695221,6,28.57142857
4174,695233,6,28.57142857
4175,695240,6,28.57142857
4176,695245,5,23.80952381
4177,695255,10,47.61904762
4178,695258,8,38.0952381
4179,695268,11,52.38095238
4180,695269,8,38.0952381
4182,695272,15,71.42857143
4183,695278,7,33.33333333
4184,695279,8,38.0952381
4185,695280,8,38.0952381
4186,695293,10,47.61904762
4187,695299,8,38.0952381
4188,695301,5,23.80952381
4189,695303,12,57.14285714
4190,695304,8,38.0952381
4192,695310,6,28.57142857
4193,695312,8,38.0952381
4194,695322,6,28.57142857
4195,695332,7,33.33333333
4196,695341,6,28.57142857
4197,695350,6,28.57142857
4198,695387,8,38.0952381
4199,695404,5,23.80952381
4200,695405,7,33.33333333
4201,695411,5,23.80952381
4202,695412,6,28.57142857
4203,695426,21,100.0
4204,695440,6,28.57142857
4205,695442,8,38.0952381
4206,695445,7,33.33333333
4207,695448,10,47.61904762
4208,695467,10,47.61904762
4209,695471,6,28.57142857
4210,695479,5,23.80952381
4211,695490,21,100.0
4212,695493,4,19.04761905
4213,695500,10,47.61904762
4214,695506,10,47.61904762
4215,695549,20,95.23809524
4216,695590,7,33.33333333
4217,695608,21,100.0
4218,695628,6,28.57142857
4219,695635,8,38.0952381
4220,695645,10,47.61904762
4221,695668,11,52.38095238
4222,695671,6,28.57142857
4223,695677,9,42.85714286
4224,695681,8,38.0952381
4225,695692,21,100.0
4226,695700,8,38.0952381
4227,695731,6,28.57142857
4228,695739,9,42.85714286
4229,695742,6,28.57142857
4230,695752,6,28.57142857
4231,695756,6,28.57142857
4232,695766,10,47.61904762
4233,695768,10,47.61904762
4234,695772,5,23.80952381
4235,695796,6,28.57142857
4236,695799,21,100.0
4237,695803,5,23.80952381
4238,695814,8,38.0952381
4239,695831,6,28.57142857
4240,695837,6,28.57142857
4241,695858,6,28.57142857
4242,695863,9,42.85714286
4243,695873,10,47.61904762
4244,695878,5,23.80952381
4245,695880,9,42.85714286
4246,695894,5,23.80952381
4247,695900,8,38.0952381
4248,695908,6,28.57142857
4249,695910,21,100.0
4250,695916,11,52.38095238
4251,695918,9,42.85714286
4252,695923,10,47.61904762
4253,695939,7,33.33333333
4254,695950,8,38.0952381
4255,695953,7,33.33333333
4256,695955,5,23.80952381
4257,695961,7,33.33333333
4258,695965,8,38.0952381
4259,695969,6,28.57142857
4260,695971,11,52.38095238
4261,695976,7,33.33333333
4262,695981,8,38.0952381
4263,695985,7,33.33333333
4264,695993,12,57.14285714
4265,696017,20,95.23809524
4266,696020,9,42.85714286
4267,696044,11,52.38095238
4268,696055,6,28.57142857
4269,696062,8,38.0952381
4270,696074,21,100.0
4271,696078,6,28.57142857
4272,696080,7,33.33333333
4273,696084,19,90.47619048
4274,696122,7,33.33333333
4275,696134,12,57.14285714
4276,696139,11,52.38095238
4277,696172,5,23.80952381
4278,696184,21,100.0
4279,696188,8,38.0952381
4280,696190,17,80.95238095
4281,696194,20,95.23809524
4282,696197,6,28.57142857
4283,696206,9,42.85714286
4284,696224,10,47.61904762
4285,696231,5,23.80952381
4286,696245,6,28.57142857
4288,696246,2,9.523809524
4289,696247,6,28.57142857
4290,696432,3,14.28571429
4291,696483,21,100.0
4292,696517,11,52.38095238
4293,696522,12,57.14285714
4294,696534,8,38.0952381
4295,696545,9,42.85714286
4296,696548,21,100.0
4297,696552,7,33.33333333
4298,696555,12,57.14285714
4299,696556,10,47.61904762
4300,696559,10,47.61904762
4301,696561,9,42.85714286
4304,696633,8,38.0952381
4307,696636,8,38.0952381
4309,696648,10,47.61904762
4310,696658,8,38.0952381
4311,696660,8,38.0952381
4312,696661,5,23.80952381
4313,696664,5,23.80952381
4314,696667,10,47.61904762
4315,696673,10,47.61904762
4316,696680,6,28.57142857
4317,696683,21,100.0
4318,696685,6,28.57142857
4319,696695,21,100.0
4323,696696,10,47.61904762
4325,696699,6,28.57142857
4326,696700,5,23.80952381
4328,696703,7,33.33333333
4329,696705,6,28.57142857
4330,696721,7,33.33333333
4331,696728,9,42.85714286
4332,696775,6,28.57142857
4333,696783,6,28.57142857
4335,696785,6,28.57142857
4336,696801,6,28.57142857
4337,696804,6,28.57142857
4338,696831,5,23.80952381
4339,696877,8,38.0952381
4340,696897,21,100.0
4341,696905,5,23.80952381
4342,696951,7,33.33333333
4343,697007,21,100.0
4344,697013,6,28.57142857
4345,697035,21,100.0
4346,697036,5,23.80952381
4347,697065,6,28.57142857
4350,697068,13,61.9047619
4351,697070,5,23.80952381
4352,697072,5,23.80952381
4353,697075,6,28.57142857
4354,697089,6,28.57142857
4355,697110,6,28.57142857
4356,697116,7,33.33333333
4357,697127,11,52.38095238
4358,697134,5,23.80952381
4359,697195,9,42.85714286
4360,697215,8,38.0952381
4361,697240,21,100.0
4362,697249,20,95.23809524
4363,697268,21,100.0
4364,697280,5,23.80952381
4370,697293,21,100.0
4371,697299,5,23.80952381
4372,697304,7,33.33333333
4373,697306,8,38.0952381
4374,697311,8,38.0952381
4375,697314,6,28.57142857
4376,697329,8,38.0952381
4377,697338,0,0.0
4379,697340,21,100.0
4380,697372,6,28.57142857
4382,697387,15,71.42857143
4383,697394,10,47.61904762
4384,697414,8,38.0952381
4385,697423,12,57.14285714
4386,697441,21,100.0
4387,697445,6,28.57142857
4388,697475,10,47.61904762
4389,697485,10,47.61904762
4390,697504,18,85.71428571
4391,697508,9,42.85714286
4392,697516,21,100.0
4393,697517,8,38.0952381
4394,697525,6,28.57142857
4395,697526,5,23.80952381
4396,697531,20,95.23809524
4397,697553,6,28.57142857
4398,697585,6,28.57142857
4399,697588,7,33.33333333
4400,697589,5,23.80952381
4402,697611,6,28.57142857
4403,697627,5,23.80952381
4405,697629,6,28.57142857
4406,697630,10,47.61904762
4407,697638,5,23.80952381
4408,697652,6,28.57142857
4409,697670,6,28.57142857
4410,697676,21,100.0
4411,697698,6,28.57142857
4412,697700,6,28.57142857
4413,697701,9,42.85714286
4415,697703,9,42.85714286
4416,697706,21,100.0
4417,697716,11,52.38095238
4418,697718,8,38.0952381
4419,697722,6,28.57142857
4420,697723,10,47.61904762
4421,697729,10,47.61904762
4422,697731,8,38.0952381
4423,697749,6,28.57142857
4424,697750,9,42.85714286
4425,697787,9,42.85714286
4426,697791,9,42.85714286
4427,697804,5,23.80952381
4428,697809,15,71.42857143
4429,697810,8,38.0952381
4430,697811,14,66.66666667
4431,697815,12,57.14285714
4432,697816,8,38.0952381
4433,697830,5,23.80952381
4434,697833,6,28.57142857
4435,697839,5,23.80952381
4437,697851,8,38.0952381
4438,697854,8,38.0952381
4439,697858,8,38.0952381
4440,697861,7,33.33333333
4441,697868,21,100.0
4442,697882,10,47.61904762
4443,697896,10,47.61904762
4444,697903,6,28.57142857
4445,697925,6,28.57142857
4446,697927,5,23.80952381
4447,697928,5,23.80952381
4448,697974,9,42.85714286
