a,theta_true,theta_hat,rmse_overall
2.5,-1.5,-1.37259540815492,0.3369049650959156
2.5,-1.5,-1.5993085435508092,0.3369049650959156
2.5,-1.5,-1.6009707832216398,0.3369049650959156
2.5,-1.5,-1.1652103701321157,0.3369049650959156
2.5,-1.5,-1.1573911126395044,0.3369049650959156
2.5,-1.5,-0.9608314315502797,0.3369049650959156
2.5,-1.5,-1.1632437204479902,0.3369049650959156
2.5,-1.5,-1.5827573574301976,0.3369049650959156
2.5,-1.5,-1.1672682399977943,0.3369049650959156
2.5,-1.5,-1.150541100132064,0.3369049650959156
2.5,-1.5,-1.581914826553169,0.3369049650959156
2.5,-1.5,-0.9522694008155194,0.3369049650959156
2.5,-1.5,-1.1632437204479906,0.3369049650959156
2.5,-1.5,-1.8094856007565254,0.3369049650959156
2.5,-1.5,-1.81316209689594,0.3369049650959156
2.5,-1.5,-1.591073090008171,0.3369049650959156
2.5,-1.5,-1.1624318187877558,0.3369049650959156
2.5,-1.5,-1.1634454430366756,0.3369049650959156
2.5,-1.5,-1.8081420047217627,0.3369049650959156
2.5,-1.5,-1.3757126046545602,0.3369049650959156
2.5,-1.5,-1.596334500342919,0.3369049650959156
2.5,-1.5,-1.1649226566493414,0.3369049650959156
2.5,-1.5,-1.3837548313191586,0.3369049650959156
2.5,-1.5,-1.6009707832216198,0.3369049650959156
2.5,-1.5,-1.3677988222865145,0.3369049650959156
2.5,-1.5,-1.5827573574301987,0.3369049650959156
2.5,-1.5,-1.3732711758306397,0.3369049650959156
2.5,-1.5,-0.9642843486770538,0.3369049650959156
2.5,-1.5,-1.1573911126395044,0.3369049650959156
2.5,-1.5,-1.8120927040505266,0.3369049650959156
2.5,-1.5,-2.0373496268239393,0.3369049650959156
2.5,-1.5,-0.7542262559613174,0.3369049650959156
2.5,-1.5,-1.3728814211028575,0.3369049650959156
2.5,-1.5,-1.1672682399977943,0.3369049650959156
2.5,-1.5,-0.9568717579032844,0.3369049650959156
2.5,-1.5,-1.385690612352549,0.3369049650959156
2.5,-1.5,-1.1672682399977943,0.3369049650959156
2.5,-1.5,-1.3891691838390459,0.3369049650959156
2.5,-1.5,-1.1515952396051006,0.3369049650959156
2.5,-1.5,-1.3812779240283617,0.3369049650959156
2.5,-1.5,-1.3805091708826613,0.3369049650959156
2.5,-1.5,-1.1643691951415511,0.3369049650959156
2.5,-1.5,-2.078609826712604,0.3369049650959156
2.5,-1.5,-1.3841082990257654,0.3369049650959156
2.5,-1.5,-1.8081420047217625,0.3369049650959156
2.5,-1.5,-1.162431818787756,0.3369049650959156
2.5,-1.5,-1.372881421102857,0.3369049650959156
2.5,-1.5,-1.3891691838390456,0.3369049650959156
2.5,-1.0,-0.9568717579032842,0.3369049650959156
2.5,-1.0,-1.1545831068378063,0.3369049650959156
2.5,-1.0,-1.5927354192362968,0.3369049650959156
2.5,-1.0,-0.7542262559613184,0.3369049650959156
2.5,-1.0,-0.7506432376502914,0.3369049650959156
2.5,-1.0,-0.5254374700455872,0.3369049650959156
2.5,-1.0,-1.1672682399977967,0.3369049650959156
2.5,-1.0,-0.3218173953909038,0.3369049650959156
2.5,-1.0,-0.7506432376502914,0.3369049650959156
2.5,-1.0,-1.1621146242656548,0.3369049650959156
2.5,-1.0,-1.1643691951415507,0.3369049650959156
2.5,-1.0,-0.7421109692994655,0.3369049650959156
2.5,-1.0,-0.7365433615065392,0.3369049650959156
2.5,-1.0,-0.5261075604490666,0.3369049650959156
2.5,-1.0,-1.1636216758739375,0.3369049650959156
2.5,-1.0,-1.1537624838347256,0.3369049650959156
2.5,-1.0,-0.4171084312170451,0.3369049650959156
2.5,-1.0,-0.728645202234534,0.3369049650959156
2.5,-1.0,-0.7432810454656438,0.3369049650959156
2.5,-1.0,-0.9632093567523656,0.3369049650959156
2.5,-1.0,-0.7421109692994685,0.3369049650959156
2.5,-1.0,-0.7286452022345355,0.3369049650959156
2.5,-1.0,-1.599308543550809,0.3369049650959156
2.5,-1.0,-1.1573911126395036,0.3369049650959156
2.5,-1.0,-0.7464907673035777,0.3369049650959156
2.5,-1.0,-0.9690155562631513,0.3369049650959156
2.5,-1.0,-0.9511900829417355,0.3369049650959156
2.5,-1.0,-0.7506432376502911,0.3369049650959156
2.5,-1.0,-0.750643237650291,0.3369049650959156
2.5,-1.0,-0.7581325974442858,0.3369049650959156
2.5,-1.0,-0.5404819058762929,0.3369049650959156
2.5,-1.0,-0.9522694008155185,0.3369049650959156
2.5,-1.0,-0.9531075638474887,0.3369049650959156
2.5,-1.0,-0.7409231883376168,0.3369049650959156
2.5,-1.0,-0.7332450510052806,0.3369049650959156
2.5,-1.0,-0.7286452022345353,0.3369049650959156
2.5,-1.0,-0.7506432376502914,0.3369049650959156
2.5,-1.0,-0.9608314315502794,0.3369049650959156
2.5,-1.0,-1.16324372044799,0.3369049650959156
2.5,-1.0,-0.7432810454656442,0.3369049650959156
2.5,-1.0,-0.5185956267605465,0.3369049650959156
2.5,-1.0,-0.9435122983958125,0.3369049650959156
2.5,-1.0,-0.5185956267605473,0.3369049650959156
2.5,-1.0,-0.9608314315502773,0.3369049650959156
2.5,-1.0,-0.7332450510052804,0.3369049650959156
2.5,-1.0,-0.7422375059427181,0.3369049650959156
2.5,-1.0,-0.9538214830329059,0.3369049650959156
2.5,-1.0,-0.5254374700455879,0.3369049650959156
2.5,-1.0,-1.1649226566493365,0.3369049650959156
2.5,-1.0,-0.9549106489228325,0.3369049650959156
2.5,-0.5,-0.5185956267605474,0.3369049650959156
2.5,-0.5,-0.30852152450142284,0.3369049650959156
2.5,-0.5,0.09842598249545577,0.3369049650959156
2.5,-0.5,-0.540481905876291,0.3369049650959156
2.5,-0.5,-0.9386670874817519,0.3369049650959156
2.5,-0.5,-0.3196335464510655,0.3369049650959156
2.5,-0.5,-0.31842689420151327,0.3369049650959156
2.5,-0.5,-0.9498939553374167,0.3369049650959156
2.5,-0.5,-0.32181739539090404,0.3369049650959156
2.5,-0.5,-0.11168797869578467,0.3369049650959156
2.5,-0.5,-0.954139940745903,0.3369049650959156
2.5,-0.5,-0.5370152127321914,0.3369049650959156
2.5,-0.5,-0.5319593514718622,0.3369049650959156
2.5,-0.5,-0.32273291962209627,0.3369049650959156
2.5,-0.5,-0.9386670874817515,0.3369049650959156
2.5,-0.5,-0.5431138596892686,0.3369049650959156
2.5,-0.5,-0.1050888098127492,0.3369049650959156
2.5,-0.5,0.29983959701724916,0.3369049650959156
2.5,-0.5,-0.5254374700455874,0.3369049650959156
2.5,-0.5,-0.5361275130230445,0.3369049650959156
2.5,-0.5,-0.5252013090799158,0.3369049650959156
2.5,-0.5,-0.7421109692994636,0.3369049650959156
2.5,-0.5,0.09842598249546179,0.3369049650959156
2.5,-0.5,-0.7402667221769319,0.3369049650959156
2.5,-0.5,-0.531959351471861,0.3369049650959156
2.5,-0.5,-0.5319593514718608,0.3369049650959156
2.5,-0.5,-0.7433656494429408,0.3369049650959156
2.5,-0.5,-0.9386670874817521,0.3369049650959156
2.5,-0.5,-0.31566659705057126,0.3369049650959156
2.5,-0.5,-0.1023652022627854,0.3369049650959156
2.5,-0.5,-0.5197082472342007,0.3369049650959156
2.5,-0.5,-0.9386670874817524,0.3369049650959156
2.5,-0.5,-0.5319593514718592,0.3369049650959156
2.5,-0.5,-0.12092062629139802,0.3369049650959156
2.5,-0.5,-0.30852152450142284,0.3369049650959156
2.5,-0.5,-0.532749647797787,0.3369049650959156
2.5,-0.5,-0.5319593514718611,0.3369049650959156
2.5,-0.5,-0.3218173953909038,0.3369049650959156
2.5,-0.5,-0.3156665970505706,0.3369049650959156
2.5,-0.5,-0.10522254218393137,0.3369049650959156
2.5,-0.5,-0.546517661733462,0.3369049650959156
2.5,-0.5,-0.7464907673035751,0.3369049650959156
2.5,-0.5,-0.9435122983958123,0.3369049650959156
2.5,-0.5,-0.7276175450076752,0.3369049650959156
2.5,-0.5,-0.7835671217505757,0.3369049650959156
2.5,-0.5,-0.31566659705057165,0.3369049650959156
2.5,-0.5,-0.7506432376502914,0.3369049650959156
2.5,-0.5,-0.5261075604490619,0.3369049650959156
2.5,-0.5,-0.7421109692994653,0.3369049650959156
2.5,-0.5,-0.30852152450142295,0.3369049650959156
2.5,0.0,0.32181739539090426,0.3369049650959156
2.5,0.0,0.10794617305316846,0.3369049650959156
2.5,0.0,-0.3218173953909038,0.3369049650959156
2.5,0.0,-0.09746187400733045,0.3369049650959156
2.5,0.0,0.32024478083093777,0.3369049650959156
2.5,0.0,0.3085215245014215,0.3369049650959156
2.5,0.0,0.11168797869578134,0.3369049650959156
2.5,0.0,0.09842598249546156,0.3369049650959156
2.5,0.0,0.3218173953909039,0.3369049650959156
2.5,0.0,0.3218173953909041,0.3369049650959156
2.5,0.0,-0.3156665970505712,0.3369049650959156
2.5,0.0,-0.3218173953909038,0.3369049650959156
2.5,0.0,-0.10522254218393125,0.3369049650959156
2.5,0.0,-0.10522254218393036,0.3369049650959156
2.5,0.0,0.11168797869578471,0.3369049650959156
2.5,0.0,-0.30411737965592683,0.3369049650959156
2.5,0.0,0.0984259824954617,0.3369049650959156
2.5,0.0,-0.1116879786957878,0.3369049650959156
2.5,0.0,-0.31526511430548476,0.3369049650959156
2.5,0.0,0.11262823520148817,0.3369049650959156
2.5,0.0,-0.08981351575913724,0.3369049650959156
2.5,0.0,0.3085215245014231,0.3369049650959156
2.5,0.0,-0.31566659705055833,0.3369049650959156
2.5,0.0,-0.11168797869578465,0.3369049650959156
2.5,0.0,-0.11546345904543028,0.3369049650959156
2.5,0.0,-0.11168797869578508,0.3369049650959156
2.5,0.0,-0.11168797869578437,0.3369049650959156
2.5,0.0,0.11168797869578537,0.3369049650959156
2.5,0.0,-0.5185956267605492,0.3369049650959156
2.5,0.0,0.10522254218393129,0.3369049650959156
2.5,0.0,-0.11168797869578612,0.3369049650959156
2.5,0.0,-0.1126282352014879,0.3369049650959156
2.5,0.0,0.31266910803607045,0.3369049650959156
2.5,0.0,-0.09387124965844962,0.3369049650959156
2.5,0.0,-0.12199511439371863,0.3369049650959156
2.5,0.0,-0.1089980878783308,0.3369049650959156
2.5,0.0,-0.30852152450142284,0.3369049650959156
2.5,0.0,-0.5270201367045193,0.3369049650959156
2.5,0.0,-0.09842598249546333,0.3369049650959156
2.5,0.0,0.5124132062353555,0.3369049650959156
2.5,0.0,0.10540458862662208,0.3369049650959156
2.5,0.0,0.11168797869578471,0.3369049650959156
2.5,0.0,-0.11546345904542885,0.3369049650959156
2.5,0.0,0.12025071191895229,0.3369049650959156
2.5,0.0,-0.2998395970172509,0.3369049650959156
2.5,0.0,-0.325784291760965,0.3369049650959156
2.5,0.0,0.5319593514718611,0.3369049650959156
2.5,0.0,0.5185956267605456,0.3369049650959156
2.5,0.0,-0.29983959701724977,0.3369049650959156
2.5,0.0,0.3303501384924036,0.3369049650959156
2.5,0.5,0.7365433615065407,0.3369049650959156
2.5,0.5,0.9522694008155201,0.3369049650959156
2.5,0.5,0.733245051005281,0.3369049650959156
2.5,0.5,0.5185956267605469,0.3369049650959156
2.5,0.5,0.5319593514718616,0.3369049650959156
2.5,0.5,0.7506432376502922,0.3369049650959156
2.5,0.5,0.5185956267605477,0.3369049650959156
2.5,0.5,0.3218173953909039,0.3369049650959156
2.5,0.5,0.7389017077107978,0.3369049650959156
2.5,0.5,0.3126691080360755,0.3369049650959156
2.5,0.5,0.5185956267605478,0.3369049650959156
2.5,0.5,0.32181739539090415,0.3369049650959156
2.5,0.5,0.3196335464510639,0.3369049650959156
2.5,0.5,0.5319593514718615,0.3369049650959156
2.5,0.5,0.3126691080360706,0.3369049650959156
2.5,0.5,0.09842598249546013,0.3369049650959156
2.5,0.5,0.5441974492280715,0.3369049650959156
2.5,0.5,0.7542262559613243,0.3369049650959156
2.5,0.5,0.5062451823880106,0.3369049650959156
2.5,0.5,0.3218173953909042,0.3369049650959156
2.5,0.5,0.5270201367045206,0.3369049650959156
2.5,0.5,0.11168797869578471,0.3369049650959156
2.5,0.5,0.750643237650292,0.3369049650959156
2.5,0.5,0.10869171972947837,0.3369049650959156
2.5,0.5,0.33207510113653244,0.3369049650959156
2.5,0.5,0.11168797869578473,0.3369049650959156
2.5,0.5,0.09387124965844805,0.3369049650959156
2.5,0.5,0.7332450510052809,0.3369049650959156
2.5,0.5,0.5185956267605477,0.3369049650959156
2.5,0.5,0.3227329196220988,0.3369049650959156
2.5,0.5,0.11168797869578473,0.3369049650959156
2.5,0.5,0.3085215245014231,0.3369049650959156
2.5,0.5,0.73654336150654,0.3369049650959156
2.5,0.5,0.10869171972947816,0.3369049650959156
2.5,0.5,0.32181739539090426,0.3369049650959156
2.5,0.5,0.53027576286989,0.3369049650959156
2.5,0.5,0.5441974492280715,0.3369049650959156
2.5,0.5,0.11168797869578469,0.3369049650959156
2.5,0.5,0.10284100618102145,0.3369049650959156
2.5,0.5,0.5072558970895281,0.3369049650959156
2.5,0.5,0.308521524501423,0.3369049650959156
2.5,0.5,0.5228519466170809,0.3369049650959156
2.5,0.5,0.9496135695489837,0.3369049650959156
2.5,0.5,0.3051012809082333,0.3369049650959156
2.5,0.5,0.7286452022345363,0.3369049650959156
2.5,0.5,0.32181739539090415,0.3369049650959156
2.5,0.5,0.09842598249546121,0.3369049650959156
2.5,0.5,0.540481905876292,0.3369049650959156
2.5,0.5,0.08981351575913821,0.3369049650959156
2.5,0.5,0.31963354645106684,0.3369049650959156
2.5,1.0,0.5441974492280681,0.3369049650959156
2.5,1.0,1.1632437204479908,0.3369049650959156
2.5,1.0,0.527020136704519,0.3369049650959156
2.5,1.0,0.9469719144650601,0.3369049650959156
2.5,1.0,0.9469719144650567,0.3369049650959156
2.5,1.0,1.1624318187877551,0.3369049650959156
2.5,1.0,0.7421109692994657,0.3369049650959156
2.5,1.0,0.9594373732551736,0.3369049650959156
2.5,1.0,0.9404130978536228,0.3369049650959156
2.5,1.0,0.9486244277187191,0.3369049650959156
2.5,1.0,1.1632437204479908,0.3369049650959156
2.5,1.0,0.9435122983958129,0.3369049650959156
2.5,1.0,0.7421109692994657,0.3369049650959156
2.5,1.0,1.1733043716005374,0.3369049650959156
2.5,1.0,0.9515742884203156,0.3369049650959156
2.5,1.0,0.9608314315502797,0.3369049650959156
2.5,1.0,1.1622275388062118,0.3369049650959156
2.5,1.0,1.1624318187877563,0.3369049650959156
2.5,1.0,0.9469719144650607,0.3369049650959156
2.5,1.0,0.3218173953909035,0.3369049650959156
2.5,1.0,0.9496135695489887,0.3369049650959156
2.5,1.0,0.7506432376502903,0.3369049650959156
2.5,1.0,0.9457597436650114,0.3369049650959156
2.5,1.0,0.7542262559613191,0.3369049650959156
2.5,1.0,1.1624318187877563,0.3369049650959156
2.5,1.0,0.75064323765029,0.3369049650959156
2.5,1.0,0.5175875102313466,0.3369049650959156
2.5,1.0,0.7421109692994651,0.3369049650959156
2.5,1.0,0.30852152450142284,0.3369049650959156
2.5,1.0,0.30852152450142334,0.3369049650959156
2.5,1.0,1.3805091708826613,0.3369049650959156
2.5,1.0,0.5431138596892701,0.3369049650959156
2.5,1.0,0.9522694008155195,0.3369049650959156
2.5,1.0,1.3841082990257652,0.3369049650959156
2.5,1.0,0.9515742884203163,0.3369049650959156
2.5,1.0,1.3766083899420478,0.3369049650959156
2.5,1.0,0.5229631846255263,0.3369049650959156
2.5,1.0,0.5185956267605503,0.3369049650959156
2.5,1.0,0.9522694008155194,0.3369049650959156
2.5,1.0,0.9386670874817521,0.3369049650959156
2.5,1.0,0.7421109692994657,0.3369049650959156
2.5,1.0,1.379118834920177,0.3369049650959156
2.5,1.0,1.1573622963237034,0.3369049650959156
2.5,1.0,1.1643691951415527,0.3369049650959156
2.5,1.0,0.8357499328888964,0.3369049650959156
2.5,1.0,0.9522694008155185,0.3369049650959156
2.5,1.0,1.1680780213390534,0.3369049650959156
2.5,1.0,0.7531448569295415,0.3369049650959156
2.5,1.0,0.5328494882088344,0.3369049650959156
2.5,1.0,0.7406669916513579,0.3369049650959156
2.5,1.5,1.1624318187877558,0.3369049650959156
2.5,1.5,1.174369307751733,0.3369049650959156
2.5,1.5,2.037324580035013,0.3369049650959156
2.5,1.5,1.3812779240283637,0.3369049650959156
2.5,1.5,1.378836212803258,0.3369049650959156
2.5,1.5,1.370722520983302,0.3369049650959156
2.5,1.5,1.5920142091159382,0.3369049650959156
2.5,1.5,1.3841082990257643,0.3369049650959156
2.5,1.5,1.5993085435508074,0.3369049650959156
2.5,1.5,1.588098918585482,0.3369049650959156
2.5,1.5,1.3776780139111446,0.3369049650959156
2.5,1.5,1.3623795578555244,0.3369049650959156
2.5,1.5,1.5819148265531653,0.3369049650959156
2.5,1.5,1.3728814211028584,0.3369049650959156
2.5,1.5,1.1710438521963444,0.3369049650959156
2.5,1.5,1.3776780139111422,0.3369049650959156
2.5,1.5,1.3902233985353034,0.3369049650959156
2.5,1.5,1.5927354192362972,0.3369049650959156
2.5,1.5,1.5880989185854826,0.3369049650959156
2.5,1.5,1.8133346732767823,0.3369049650959156
2.5,1.5,1.1545831068378036,0.3369049650959156
2.5,1.5,0.9386670874817522,0.3369049650959156
2.5,1.5,1.3728814211028582,0.3369049650959156
2.5,1.5,1.1559043168667207,0.3369049650959156
2.5,1.5,1.37259540815492,0.3369049650959156
2.5,1.5,1.5920142091159302,0.3369049650959156
2.5,1.5,1.1672682399977943,0.3369049650959156
2.5,1.5,1.5827573574301979,0.3369049650959156
2.5,1.5,1.5944459415022756,0.3369049650959156
2.5,1.5,1.153762483834727,0.3369049650959156
2.5,1.5,0.9568717579032854,0.3369049650959156
2.5,1.5,1.372595408154919,0.3369049650959156
2.5,1.5,0.9700908790270735,0.3369049650959156
2.5,1.5,0.9405632096866554,0.3369049650959156
2.5,1.5,1.5897931478616703,0.3369049650959156
2.5,1.5,1.1632437204479908,0.3369049650959156
2.5,1.5,1.8081420047217598,0.3369049650959156
2.5,1.5,1.378679282795002,0.3369049650959156
2.5,1.5,1.809485600756526,0.3369049650959156
2.5,1.5,0.9522694008155178,0.3369049650959156
2.5,1.5,1.1710438521963444,0.3369049650959156
2.5,1.5,1.1743693077517352,0.3369049650959156
2.5,1.5,1.370722520983302,0.3369049650959156
2.5,1.5,1.8104743113001545,0.3369049650959156
2.5,1.5,0.5185956267605508,0.3369049650959156
2.5,1.5,1.371779126216385,0.3369049650959156
2.5,1.5,1.1710438521963455,0.3369049650959156
2.5,1.5,1.5963345003429188,0.3369049650959156
2.5,1.5,1.3776780139111433,0.3369049650959156
2.5,1.5,1.3812779240283628,0.3369049650959156
2.5,2.0,2.2709568080618263,0.3369049650959156
2.5,2.0,1.5827573574301985,0.3369049650959156
2.5,2.0,1.8125178839569098,0.3369049650959156
2.5,2.0,1.8091391107570918,0.3369049650959156
2.5,2.0,2.253225920610817,0.3369049650959156
2.5,2.0,1.5792115171036274,0.3369049650959156
2.5,2.0,2.0372659199411616,0.3369049650959156
2.5,2.0,1.6019018128172589,0.3369049650959156
2.5,2.0,1.812092704050528,0.3369049650959156
2.5,2.0,2.0373245800350115,0.3369049650959156
2.5,2.0,1.3776780139111442,0.3369049650959156
2.5,2.0,2.270942045407533,0.3369049650959156
2.5,2.0,1.8259634341512048,0.3369049650959156
2.5,2.0,1.5927354192362968,0.3369049650959156
2.5,2.0,1.8096981600519375,0.3369049650959156
2.5,2.0,2.036794566019549,0.3369049650959156
2.5,2.0,2.078526682554159,0.3369049650959156
2.5,2.0,1.5927354192362972,0.3369049650959156
2.5,2.0,2.2706376557134993,0.3369049650959156
2.5,2.0,2.2708689842485135,0.3369049650959156
2.5,2.0,1.8063612238455773,0.3369049650959156
2.5,2.0,1.813292195398326,0.3369049650959156
2.5,2.0,1.5993085435508094,0.3369049650959156
2.5,2.0,2.0373496268239344,0.3369049650959156
2.5,2.0,1.8081420047217547,0.3369049650959156
2.5,2.0,1.588098918585482,0.3369049650959156
2.5,2.0,1.5963345003429197,0.3369049650959156
2.5,2.0,1.8129304319850408,0.3369049650959156
2.5,2.0,2.037324580035012,0.3369049650959156
2.5,2.0,1.3891691838390432,0.3369049650959156
2.5,2.0,2.0373496268239326,0.3369049650959156
2.5,2.0,1.5963345003429188,0.3369049650959156
2.5,2.0,1.5932607074062115,0.3369049650959156
2.5,2.0,1.5920142091159395,0.3369049650959156
2.5,2.0,1.8057901405087824,0.3369049650959156
2.5,2.0,1.8063612238455773,0.3369049650959156
2.5,2.0,1.5927354192362961,0.3369049650959156
2.5,2.0,1.5827573574301976,0.3369049650959156
2.5,2.0,1.5858331761000355,0.3369049650959156
2.5,2.0,1.1672682399977943,0.3369049650959156
2.5,2.0,1.8055807215067718,0.3369049650959156
2.5,2.0,1.8122091652499883,0.3369049650959156
2.5,2.0,0.7429752611720081,0.3369049650959156
2.5,2.0,2.0373496268239357,0.3369049650959156
2.5,2.0,1.8068018159233872,0.3369049650959156
2.5,2.0,1.5936665045834952,0.3369049650959156
2.5,2.0,2.0368086852614957,0.3369049650959156
2.5,2.0,1.8063612238455797,0.3369049650959156
2.5,2.0,2.0373496268239344,0.3369049650959156
2.5,2.0,1.8112314420111986,0.3369049650959156
2.5,2.5,2.2708927026936996,0.3369049650959156
2.5,2.5,2.2706145538378797,0.3369049650959156
2.5,2.5,2.0372799968059625,0.3369049650959156
2.5,2.5,2.2707857362301107,0.3369049650959156
2.5,2.5,2.808499296089901,0.3369049650959156
2.5,2.5,2.5224557610361535,0.3369049650959156
2.5,2.5,2.0371865740004194,0.3369049650959156
2.5,2.5,2.5224693312274753,0.3369049650959156
2.5,2.5,2.5224402901954996,0.3369049650959156
2.5,2.5,2.5222813655711365,0.3369049650959156
2.5,2.5,2.037279996805962,0.3369049650959156
2.5,2.5,1.8094856007565236,0.3369049650959156
2.5,2.5,2.522417630377683,0.3369049650959156
2.5,2.5,2.522460641858286,0.3369049650959156
2.5,2.5,2.267621667876437,0.3369049650959156
2.5,2.5,2.270845915813455,0.3369049650959156
2.5,2.5,1.8057901405087828,0.3369049650959156
2.5,2.5,2.0373496268239335,0.3369049650959156
2.5,2.5,2.0373496268239353,0.3369049650959156
2.5,2.5,2.5189642870551174,0.3369049650959156
2.5,2.5,2.8085133955400985,0.3369049650959156
2.5,2.5,2.8084036653869653,0.3369049650959156
2.5,2.5,2.270785736230112,0.3369049650959156
2.5,2.5,2.0373496268239344,0.3369049650959156
2.5,2.5,2.2676216678764365,0.3369049650959156
2.5,2.5,1.59201420911594,0.3369049650959156
2.5,2.5,2.2708196189191665,0.3369049650959156
2.5,2.5,2.037200658005263,0.3369049650959156
2.5,2.5,1.8094856007565272,0.3369049650959156
2.5,2.5,2.270956808061827,0.3369049650959156
2.5,2.5,1.8081420047217625,0.3369049650959156
2.5,2.5,2.270942045407534,0.3369049650959156
2.5,2.5,2.0371865740004207,0.3369049650959156
2.5,2.5,2.0341705603340596,0.3369049650959156
2.5,2.5,2.808480373138667,0.3369049650959156
2.5,2.5,2.5224693312274753,0.3369049650959156
2.5,2.5,2.270374455349873,0.3369049650959156
2.5,2.5,2.5224606418582853,0.3369049650959156
2.5,2.5,2.522445171476342,0.3369049650959156
2.5,2.5,2.521355756610341,0.3369049650959156
2.5,2.5,2.0368961750973393,0.3369049650959156
2.5,2.5,2.5224606418582853,0.3369049650959156
2.5,2.5,2.270351315468671,0.3369049650959156
2.5,2.5,2.03727999680598,0.3369049650959156
2.5,2.5,2.5218503313350578,0.3369049650959156
2.5,2.5,2.808496447793029,0.3369049650959156
2.5,2.5,2.5223686069672517,0.3369049650959156
2.5,2.5,2.037265919941166,0.3369049650959156
2.5,2.5,2.5222813655711387,0.3369049650959156
2.5,2.5,1.8112314420112,0.3369049650959156
2.5,3.0,3.148523120740851,0.3369049650959156
2.5,3.0,3.148520360615618,0.3369049650959156
2.5,3.0,2.8085133955400985,0.3369049650959156
2.5,3.0,2.80849644779303,0.3369049650959156
2.5,3.0,2.2706376557135157,0.3369049650959156
2.5,3.0,2.5224606418582876,0.3369049650959156
2.5,3.0,3.148520360615618,0.3369049650959156
2.5,3.0,2.5224557610361527,0.3369049650959156
2.5,3.0,2.0370595303008376,0.3369049650959156
2.5,3.0,3.148520360615618,0.3369049650959156
2.5,3.0,2.522417630377685,0.3369049650959156
2.5,3.0,3.148520360615618,0.3369049650959156
2.5,3.0,2.8084964477930283,0.3369049650959156
2.5,3.0,2.808513395540099,0.3369049650959156
2.5,3.0,1.5880989185854826,0.3369049650959156
2.5,3.0,2.522417630377682,0.3369049650959156
2.5,3.0,2.8084036653869644,0.3369049650959156
2.5,3.0,3.148506696131517,0.3369049650959156
2.5,3.0,2.8083867068341153,0.3369049650959156
2.5,3.0,2.1652570564932834,0.3369049650959156
2.5,3.0,2.808513395540098,0.3369049650959156
2.5,3.0,2.270956808061827,0.3369049650959156
2.5,3.0,2.808513395540098,0.3369049650959156
2.5,3.0,2.52236372341652,0.3369049650959156
2.5,3.0,2.522417630377682,0.3369049650959156
2.5,3.0,2.522440290195478,0.3369049650959156
2.5,3.0,2.8084517558630187,0.3369049650959156
2.5,3.0,2.80849644779303,0.3369049650959156
2.5,3.0,2.8085083246410707,0.3369049650959156
2.5,3.0,3.148506696131517,0.3369049650959156
2.5,3.0,2.8084992960899022,0.3369049650959156
2.5,3.0,2.807338890699211,0.3369049650959156
2.5,3.0,2.808499296089902,0.3369049650959156
2.5,3.0,2.8085133955400985,0.3369049650959156
2.5,3.0,2.5222813655711365,0.3369049650959156
2.5,3.0,3.148520360615618,0.3369049650959156
2.5,3.0,2.270942045407542,0.3369049650959156
2.5,3.0,2.8084832217015965,0.3369049650959156
2.5,3.0,2.808496447793028,0.3369049650959156
2.5,3.0,2.2706376557134984,0.3369049650959156
2.5,3.0,2.8083130098765463,0.3369049650959156
2.5,3.0,2.808513395540099,0.3369049650959156
2.5,3.0,2.808483221701591,0.3369049650959156
2.5,3.0,2.8085133955401003,0.3369049650959156
2.5,3.0,2.522445171476343,0.3369049650959156
2.5,3.0,2.522445171476348,0.3369049650959156
2.5,3.0,2.0361993536754914,0.3369049650959156
2.5,3.0,2.808499296089901,0.3369049650959156
2.5,3.0,2.808496447793028,0.3369049650959156
2.5,3.0,2.522368606967252,0.3369049650959156
3.0,-3.0,-3.1609154948665648,0.3113009454193074
3.0,-3.0,-2.3150929881140403,0.3113009454193074
3.0,-3.0,-2.809594226380124,0.3113009454193074
3.0,-3.0,-2.5282505172249277,0.3113009454193074
3.0,-3.0,-2.8095849437856266,0.3113009454193074
3.0,-3.0,-2.8095497410806187,0.3113009454193074
3.0,-3.0,-3.160937738894546,0.3113009454193074
3.0,-3.0,-2.80959385395417,0.3113009454193074
3.0,-3.0,-2.808841885057477,0.3113009454193074
3.0,-3.0,-2.0845417941134983,0.3113009454193074
3.0,-3.0,-2.5284211223244326,0.3113009454193074
3.0,-3.0,-2.528426823492453,0.3113009454193074
3.0,-3.0,-3.160927060901296,0.3113009454193074
3.0,-3.0,-3.160937195168959,0.3113009454193074
3.0,-3.0,-2.809595713538174,0.3113009454193074
3.0,-3.0,-2.528341459835475,0.3113009454193074
3.0,-3.0,-2.8095020019022665,0.3113009454193074
3.0,-3.0,-2.809591254607013,0.3113009454193074
3.0,-3.0,-2.809579740196668,0.3113009454193074
3.0,-3.0,-2.8095964577475936,0.3113009454193074
3.0,-3.0,-3.1609382835384734,0.3113009454193074
3.0,-3.0,-2.31372560911945,0.3113009454193074
3.0,-3.0,-2.2171003490775165,0.3113009454193074
3.0,-3.0,-2.525705385271561,0.3113009454193074
3.0,-3.0,-2.8095023745841994,0.3113009454193074
3.0,-3.0,-2.528421122324444,0.3113009454193074
3.0,-3.0,-2.8095953411163745,0.3113009454193074
3.0,-3.0,-2.809595713538174,0.3113009454193074
3.0,-3.0,-3.16093284906138,0.3113009454193074
