AccountId,AssessmentId,AssessmentVersionId,Score,DisplayScore,Percentage,Percentile,CreationDate,AnswerTypeId,TotalResponses,CorrectResponses,ReactionTime,BonusAwards,Level,FailedLevels
680222,5,150,8,800,53.33333333,0,2025-09-09 17:10:12,4,,,,0,8,"8:1:8,8:2:2,9:1:4,9:2:4,9:3:9,10:1:7,10:2:4,10:3:4"
680222,5,150,8,800,53.33333333,0,2025-09-09 17:10:12,6,,,,0,,
680109,5,150,12,1000,80,0,2025-09-09 12:43:27,2,24,10,,,,
680109,5,150,12,1000,80,0,2025-09-09 12:43:27,3,,,2.978666667,,,
680109,5,150,12,1000,80,0,2025-09-09 12:43:27,4,,,,0,12,"9:1:6,9:2:2,9:3:9,11:1:9,11:2:10,11:3:11,12:1:2,12:2:8,13:1:6,13:2:10,13:3:6,14:1:9,14:2:12,14:3:3"
680109,5,150,12,1000,80,0,2025-09-09 12:43:27,6,,,,0,,
680107,5,150,5,500,33.33333333,0,2025-09-09 12:26:22,2,11,5,,,,
680107,5,150,5,500,33.33333333,0,2025-09-09 12:26:22,3,,,5.75025,,,
680107,5,150,5,500,33.33333333,0,2025-09-09 12:26:22,4,,,,0,5,"6:1:4,6:2:6,6:3:2,7:1:7,7:2:4,7:3:6"
680107,5,150,5,500,33.33333333,0,2025-09-09 12:26:22,6,,,,0,,
679884,5,150,9,900,60,0,2025-09-09 11:17:21,2,16,9,,,,
679884,5,150,9,900,60,0,2025-09-09 11:17:21,3,,,3.199875,,,
679884,5,150,9,900,60,0,2025-09-09 11:17:21,4,,,,0,9,"6:1:6,10:1:6,10:2:7,10:3:10,11:1:4,11:2:9,11:3:5"
679884,5,150,9,900,60,0,2025-09-09 11:17:21,6,,,,0,,
680068,5,150,15,1400,100,0,2025-09-09 11:11:54,2,25,14,,,,
680068,5,150,15,1400,100,0,2025-09-09 11:11:54,3,,,4.469043478,,,
680068,5,150,15,1400,100,0,2025-09-09 11:11:54,4,,,,2,15,"8:1:8,10:1:9,11:1:8,11:2:9,12:1:11,13:1:6,13:2:7,13:3:9,14:1:9,14:2:3,15:1:0"
680068,5,150,15,1400,100,0,2025-09-09 11:11:54,6,,,,0,,
680066,5,150,7,600,46.66666667,0,2025-09-09 11:10:28,2,17,6,,,,
680066,5,150,7,600,46.66666667,0,2025-09-09 11:10:28,3,,,3.216166667,,,
680066,5,150,7,600,46.66666667,0,2025-09-09 11:10:28,4,,,,0,7,"1:1:1,6:1:6,6:2:4,6:3:6,7:1:7,8:1:2,8:2:3,8:3:4,9:1:1,9:2:0,9:3:4"
680066,5,150,7,600,46.66666667,0,2025-09-09 11:10:28,6,,,,0,,
680074,5,150,5,500,33.33333333,0,2025-09-09 10:12:09,2,11,5,,,,
680074,5,150,5,500,33.33333333,0,2025-09-09 10:12:09,3,,,2.52075,,,
680074,5,150,5,500,33.33333333,0,2025-09-09 10:12:09,4,,,,0,5,"6:1:5,6:2:4,6:3:4,7:1:6,7:2:5,7:3:4"
680074,5,150,5,500,33.33333333,0,2025-09-09 10:12:09,6,,,,0,,
680066,5,150,5,500,33.33333333,0,2025-09-09 09:44:35,2,11,5,,,,
680066,5,150,5,500,33.33333333,0,2025-09-09 09:44:35,3,,,3.1305,,,
680066,5,150,5,500,33.33333333,0,2025-09-09 09:44:35,4,,,,0,5,"6:1:1,6:2:3,6:3:2,7:1:7,7:2:2,7:3:7"
680066,5,150,5,500,33.33333333,0,2025-09-09 09:44:35,6,,,,0,,
679918,5,150,10,1000,66.66666667,0,2025-09-09 01:06:56,2,18,10,,,,
679918,5,150,10,1000,66.66666667,0,2025-09-09 01:06:56,3,,,2.483789474,,,
679918,5,150,10,1000,66.66666667,0,2025-09-09 01:06:56,4,,,,0,10,"9:1:6,9:2:3,11:1:7,11:2:10,11:3:4,12:1:4,12:2:6,12:3:12"
679918,5,150,10,1000,66.66666667,0,2025-09-09 01:06:56,6,,,,0,,
679761,5,150,15,1400,100,0,2025-09-08 20:49:53,2,17,14,,,,
679761,5,150,15,1400,100,0,2025-09-08 20:49:53,3,,,3.563619048,,,
679761,5,150,15,1400,100,0,2025-09-08 20:49:53,4,,,,3,15,"9:1:9,9:2:9,9:3:2"
679761,5,150,15,1400,100,0,2025-09-08 20:49:53,6,,,,0,,
679808,5,150,15,1500,100,0,2025-09-08 19:33:02,2,19,15,,,,
679808,5,150,15,1500,100,0,2025-09-08 19:33:02,3,,,3.979037736,,,
679808,5,150,15,1500,100,0,2025-09-08 19:33:02,4,,,,2,15,"9:1:8,10:1:8,10:2:4,15:1:2"
679808,5,150,15,1500,100,0,2025-09-08 19:33:02,6,,,,0,,
679808,5,150,11,1100,73.33333333,0,2025-09-08 19:30:22,2,17,11,,,,
679808,5,150,11,1100,73.33333333,0,2025-09-08 19:30:22,3,,,3.542974359,,,
679808,5,150,11,1100,73.33333333,0,2025-09-08 19:30:22,4,,,,0,11,"12:1:12,12:2:5,12:3:11,13:1:12,13:2:10,13:3:0"
679808,5,150,11,1100,73.33333333,0,2025-09-08 19:30:22,6,,,,0,,
679789,5,150,6,600,40,0,2025-09-08 18:59:33,2,12,6,,,,
679789,5,150,6,600,40,0,2025-09-08 18:59:33,3,,,2.915,,,
679789,5,150,6,600,40,0,2025-09-08 18:59:33,4,,,,0,6,"7:1:5,7:2:5,7:3:4,8:1:4,8:2:5,8:3:5"
679789,5,150,6,600,40,0,2025-09-08 18:59:33,6,,,,0,,
679785,5,150,14,1300,93.33333333,0,2025-09-08 18:17:46,2,21,13,,,,
679785,5,150,14,1300,93.33333333,0,2025-09-08 18:17:46,3,,,8.952916667,,,
679785,5,150,14,1300,93.33333333,0,2025-09-08 18:17:46,4,,,,3,14,"12:1:11,12:2:12,13:1:3,13:2:6,13:3:11,15:1:6,15:2:2,15:3:3"
679785,5,150,14,1300,93.33333333,0,2025-09-08 18:17:46,6,,,,0,,
679805,5,150,7,700,46.66666667,0,2025-09-08 17:33:17,2,13,7,,,,
679805,5,150,7,700,46.66666667,0,2025-09-08 17:33:17,3,,,3.250333333,,,
679805,5,150,7,700,46.66666667,0,2025-09-08 17:33:17,4,,,,0,7,"8:1:6,8:2:6,8:3:7,9:1:0,9:2:4,9:3:0"
679805,5,150,7,700,46.66666667,0,2025-09-08 17:33:17,6,,,,0,,
679796,5,150,9,900,60,0,2025-09-08 17:17:31,2,15,9,,,,
679796,5,150,9,900,60,0,2025-09-08 17:17:31,3,,,3.686375,,,
679796,5,150,9,900,60,0,2025-09-08 17:17:31,4,,,,0,9,"10:1:5,10:2:10,10:3:3,11:1:8,11:2:9,11:3:6"
679796,5,150,9,900,60,0,2025-09-08 17:17:31,6,,,,0,,
679799,5,150,10,1000,66.66666667,0,2025-09-08 17:17:22,2,16,10,,,,
679799,5,150,10,1000,66.66666667,0,2025-09-08 17:17:22,3,,,2.840666667,,,
679799,5,150,10,1000,66.66666667,0,2025-09-08 17:17:22,4,,,,0,10,"11:1:8,11:2:6,11:3:8,12:1:5,12:2:7,12:3:7"
679799,5,150,10,1000,66.66666667,0,2025-09-08 17:17:22,6,,,,0,,
679481,5,150,15,1400,100,0,2025-09-08 15:44:13,2,20,14,,,,
679481,5,150,15,1400,100,0,2025-09-08 15:44:13,3,,,12.25184615,,,
679481,5,150,15,1400,100,0,2025-09-08 15:44:13,4,,,,3,15,"8:1:8,8:2:5,8:3:8,9:1:8,10:1:1,10:2:0"
679481,5,150,15,1400,100,0,2025-09-08 15:44:13,6,,,,0,,
679686,5,150,10,1000,66.66666667,0,2025-09-08 13:20:06,2,18,10,,,,
679686,5,150,10,1000,66.66666667,0,2025-09-08 13:20:06,3,,,4.112470588,,,
679686,5,150,10,1000,66.66666667,0,2025-09-08 13:20:06,4,,,,0,10,"6:1:6,10:1:7,11:1:11,11:2:4,11:3:9,12:1:3,12:2:6,12:3:4"
679686,5,150,10,1000,66.66666667,0,2025-09-08 13:20:06,6,,,,0,,
669596,5,150,7,700,46.66666667,0,2025-09-08 12:29:12,2,15,7,,,,
669596,5,150,7,700,46.66666667,0,2025-09-08 12:29:12,3,,,3.471666667,,,
669596,5,150,7,700,46.66666667,0,2025-09-08 12:29:12,4,,,,0,7,"6:1:6,6:2:0,8:1:1,8:2:5,8:3:0,9:1:9,9:2:1,9:3:4"
669596,5,150,7,700,46.66666667,0,2025-09-08 12:29:12,6,,,,0,,
679686,5,150,9,900,60,0,2025-09-08 12:21:19,2,15,9,,,,
679686,5,150,9,900,60,0,2025-09-08 12:21:19,3,,,3.916,,,
679686,5,150,9,900,60,0,2025-09-08 12:21:19,4,,,,0,9,"10:1:10,10:2:8,10:3:10,11:1:6,11:2:8,11:3:7"
679686,5,150,9,900,60,0,2025-09-08 12:21:19,6,,,,0,,
674529,5,150,8,800,53.33333333,0,2025-09-08 12:13:38,2,14,8,,,,
674529,5,150,8,800,53.33333333,0,2025-09-08 12:13:38,3,,,2.925416667,,,
674529,5,150,8,800,53.33333333,0,2025-09-08 12:13:38,4,,,,0,8,"9:1:6,9:2:6,9:3:6,10:1:4,10:2:6,10:3:8"
674529,5,150,8,800,53.33333333,0,2025-09-08 12:13:38,6,,,,0,,
677378,5,150,7,700,46.66666667,0,2025-09-08 11:04:58,2,16,7,,,,
677378,5,150,7,700,46.66666667,0,2025-09-08 11:04:58,3,,,2.549833333,,,
677378,5,150,7,700,46.66666667,0,2025-09-08 11:04:58,4,,,,0,7,"4:1:4,6:1:4,7:1:7,8:1:6,8:2:2,8:3:3,9:1:1,9:2:2,9:3:5"
677378,5,150,7,700,46.66666667,0,2025-09-08 11:04:58,6,,,,0,,
679627,5,150,7,700,46.66666667,0,2025-09-08 09:44:50,2,13,7,,,,
679627,5,150,7,700,46.66666667,0,2025-09-08 09:44:50,3,,,3.271,,,
679627,5,150,7,700,46.66666667,0,2025-09-08 09:44:50,4,,,,0,7,"8:1:8,8:2:2,8:3:7,9:1:9,9:2:3,9:3:4"
679627,5,150,7,700,46.66666667,0,2025-09-08 09:44:50,6,,,,0,,
679620,5,150,8,800,53.33333333,0,2025-09-08 09:25:44,2,16,8,,,,
679620,5,150,8,800,53.33333333,0,2025-09-08 09:25:44,3,,,3.787714286,,,
679620,5,150,8,800,53.33333333,0,2025-09-08 09:25:44,4,,,,0,8,"8:1:5,8:2:8,9:1:4,9:2:7,9:3:8,10:1:4,10:2:2,10:3:8"
679620,5,150,8,800,53.33333333,0,2025-09-08 09:25:44,6,,,,0,,
679611,5,150,5,500,33.33333333,0,2025-09-08 09:05:45,2,11,5,,,,
679611,5,150,5,500,33.33333333,0,2025-09-08 09:05:45,3,,,3.38475,,,
679611,5,150,5,500,33.33333333,0,2025-09-08 09:05:45,4,,,,0,5,"6:1:3,6:2:6,6:3:3,7:1:7,7:2:7,7:3:3"
679611,5,150,5,500,33.33333333,0,2025-09-08 09:05:45,6,,,,0,,
679588,5,150,11,1100,73.33333333,0,2025-09-08 07:49:27,2,18,11,,,,
679588,5,150,11,1100,73.33333333,0,2025-09-08 07:49:27,3,,,4.1507,,,
679588,5,150,11,1100,73.33333333,0,2025-09-08 07:49:27,4,,,,0,11,"11:1:11,12:1:6,12:2:8,12:3:5,13:1:3,13:2:10,13:3:12"
679588,5,150,11,1100,73.33333333,0,2025-09-08 07:49:27,6,,,,0,,
679465,5,150,6,600,40,0,2025-09-07 22:25:47,2,12,6,,,,
679465,5,150,6,600,40,0,2025-09-07 22:25:47,3,,,2.363636364,,,
679465,5,150,6,600,40,0,2025-09-07 22:25:47,4,,,,0,6,"7:1:7,7:2:6,7:3:3,8:1:6,8:2:5,8:3:4"
679465,5,150,6,600,40,0,2025-09-07 22:25:47,6,,,,0,,
679456,5,150,5,500,33.33333333,0,2025-09-07 18:33:55,2,12,5,,,,
679456,5,150,5,500,33.33333333,0,2025-09-07 18:33:55,3,,,2.583166667,,,
679456,5,150,5,500,33.33333333,0,2025-09-07 18:33:55,4,,,,0,5,"4:1:4,6:1:6,6:2:4,6:3:5,7:1:6,7:2:5,7:3:3"
679456,5,150,5,500,33.33333333,0,2025-09-07 18:33:55,6,,,,0,,
679237,5,150,7,700,46.66666667,0,2025-09-07 16:26:56,2,15,7,,,,
679237,5,150,7,700,46.66666667,0,2025-09-07 16:26:56,3,,,2.823166667,,,
679237,5,150,7,700,46.66666667,0,2025-09-07 16:26:56,4,,,,0,7,"6:1:6,6:2:6,8:1:8,8:2:4,8:3:0,9:1:8,9:2:7,9:3:9"
679237,5,150,7,700,46.66666667,0,2025-09-07 16:26:56,6,,,,0,,
679375,5,150,11,1100,73.33333333,0,2025-09-07 12:26:33,2,20,11,,,,
679375,5,150,11,1100,73.33333333,0,2025-09-07 12:26:33,3,,,2.6823,,,
679375,5,150,11,1100,73.33333333,0,2025-09-07 12:26:33,4,,,,0,11,"9:1:8,9:2:8,11:1:8,12:1:9,12:2:3,12:3:12,13:1:6,13:2:9,13:3:6"
679375,5,150,11,1100,73.33333333,0,2025-09-07 12:26:33,6,,,,0,,
679319,5,150,7,600,46.66666667,0,2025-09-07 09:39:34,2,15,6,,,,
679319,5,150,7,600,46.66666667,0,2025-09-07 09:39:34,3,,,3.021761905,,,
679319,5,150,7,600,46.66666667,0,2025-09-07 09:39:34,4,,,,0,7,"6:1:6,6:2:5,6:3:5,8:1:1,8:2:6,8:3:7,9:1:3,9:2:5,9:3:8"
679319,5,150,7,600,46.66666667,0,2025-09-07 09:39:34,6,,,,0,,
679319,5,150,7,600,46.66666667,0,2025-09-07 09:35:14,2,15,6,,,,
679319,5,150,7,600,46.66666667,0,2025-09-07 09:35:14,3,,,3.082375,,,
679319,5,150,7,600,46.66666667,0,2025-09-07 09:35:14,4,,,,0,7,"6:1:6,6:2:5,6:3:4,8:1:7,8:2:8,8:3:8,9:1:4,9:2:4,9:3:0"
679319,5,150,7,600,46.66666667,0,2025-09-07 09:35:14,6,,,,0,,
679328,5,150,8,700,53.33333333,0,2025-09-07 09:14:24,2,16,7,,,,
679328,5,150,8,700,53.33333333,0,2025-09-07 09:14:24,3,,,3.21,,,
679328,5,150,8,700,53.33333333,0,2025-09-07 09:14:24,4,,,,0,8,"6:1:6,6:2:6,6:3:6,9:1:5,9:2:4,9:3:8,10:1:3,10:2:5,10:3:7"
679328,5,150,8,700,53.33333333,0,2025-09-07 09:14:24,6,,,,0,,
679338,5,150,7,700,46.66666667,0,2025-09-07 09:10:59,2,13,7,,,,
679338,5,150,7,700,46.66666667,0,2025-09-07 09:10:59,3,,,2.755333333,,,
679338,5,150,7,700,46.66666667,0,2025-09-07 09:10:59,4,,,,0,7,"8:1:8,8:2:5,8:3:7,9:1:8,9:2:6,9:3:6"
679338,5,150,7,700,46.66666667,0,2025-09-07 09:10:59,6,,,,0,,
679332,5,150,8,800,53.33333333,0,2025-09-07 09:01:53,2,14,8,,,,
679332,5,150,8,800,53.33333333,0,2025-09-07 09:01:53,3,,,2.806,,,
679332,5,150,8,800,53.33333333,0,2025-09-07 09:01:53,4,,,,0,8,"9:1:9,9:2:9,9:3:8,10:1:3,10:2:10,10:3:6"
679332,5,150,8,800,53.33333333,0,2025-09-07 09:01:53,6,,,,0,,
676179,5,150,8,800,53.33333333,0,2025-09-07 08:10:01,2,14,8,,,,
676179,5,150,8,800,53.33333333,0,2025-09-07 08:10:01,3,,,3.348,,,
676179,5,150,8,800,53.33333333,0,2025-09-07 08:10:01,4,,,,0,8,"9:1:7,9:2:6,9:3:1,10:1:7,10:2:7,10:3:4"
676179,5,150,8,800,53.33333333,0,2025-09-07 08:10:01,6,,,,0,,
679322,5,150,8,800,53.33333333,0,2025-09-07 07:42:32,2,14,8,,,,
679322,5,150,8,800,53.33333333,0,2025-09-07 07:42:32,3,,,2.496142857,,,
679322,5,150,8,800,53.33333333,0,2025-09-07 07:42:32,4,,,,0,8,"9:1:9,9:2:5,9:3:5,10:1:8,10:2:9,10:3:6"
679322,5,150,8,800,53.33333333,0,2025-09-07 07:42:32,6,,,,0,,
679237,5,150,9,800,60,0,2025-09-07 07:30:35,2,20,8,,,,
679237,5,150,9,800,60,0,2025-09-07 07:30:35,3,,,2.578823529,,,
679237,5,150,9,800,60,0,2025-09-07 07:30:35,4,,,,0,9,"1:1:1,8:1:8,8:2:2,8:3:8,9:1:8,9:2:9,10:1:0,10:2:6,10:3:0,11:1:8,11:2:11,11:3:2"
679237,5,150,9,800,60,0,2025-09-07 07:30:35,6,,,,0,,
679312,5,150,5,500,33.33333333,0,2025-09-07 07:09:25,2,11,5,,,,
679312,5,150,5,500,33.33333333,0,2025-09-07 07:09:25,3,,,2.85225,,,
679312,5,150,5,500,33.33333333,0,2025-09-07 07:09:25,4,,,,0,5,"6:1:6,6:2:6,6:3:6,7:1:4,7:2:5,7:3:6"
679312,5,150,5,500,33.33333333,0,2025-09-07 07:09:25,6,,,,0,,
679308,5,150,8,800,53.33333333,0,2025-09-07 06:10:59,2,15,8,,,,
679308,5,150,8,800,53.33333333,0,2025-09-07 06:10:59,3,,,3.533142857,,,
679308,5,150,8,800,53.33333333,0,2025-09-07 06:10:59,4,,,,0,8,"8:1:8,9:1:4,9:2:9,9:3:8,10:1:4,10:2:3,10:3:6"
679308,5,150,8,800,53.33333333,0,2025-09-07 06:10:59,6,,,,0,,
678415,5,150,6,600,40,0,2025-09-07 03:13:55,2,12,6,,,,
678415,5,150,6,600,40,0,2025-09-07 03:13:55,3,,,2.6304,,,
678415,5,150,6,600,40,0,2025-09-07 03:13:55,4,,,,0,6,"7:1:5,7:2:1,7:3:0,8:1:0,8:2:4,8:3:2"
678415,5,150,6,600,40,0,2025-09-07 03:13:55,6,,,,0,,
679195,5,150,14,1300,93.33333333,0,2025-09-06 18:56:28,2,23,13,,,,
679195,5,150,14,1300,93.33333333,0,2025-09-06 18:56:28,3,,,5.645666667,,,
679195,5,150,14,1300,93.33333333,0,2025-09-06 18:56:28,4,,,,2,14,"7:1:7,9:1:6,9:2:6,9:3:9,10:1:8,10:2:6,14:1:5,15:1:4,15:2:5,15:3:8"
679195,5,150,14,1300,93.33333333,0,2025-09-06 18:56:28,6,,,,0,,
679179,5,150,9,800,60,0,2025-09-06 17:55:27,2,17,8,,,,
679179,5,150,9,800,60,0,2025-09-06 17:55:27,3,,,2.822714286,,,
679179,5,150,9,800,60,0,2025-09-06 17:55:27,4,,,,0,9,"8:1:8,8:2:7,8:3:3,10:1:7,10:2:7,10:3:0,11:1:0,11:2:6,11:3:7"
679179,5,150,9,800,60,0,2025-09-06 17:55:27,6,,,,0,,
678615,5,150,6,600,40,0,2025-09-06 16:07:46,2,13,6,,,,
678615,5,150,6,600,40,0,2025-09-06 16:07:46,3,,,3.672333333,,,
678615,5,150,6,600,40,0,2025-09-06 16:07:46,4,,,,0,6,"4:1:4,7:1:5,7:2:5,7:3:4,8:1:6,8:2:6,8:3:5"
678615,5,150,6,600,40,0,2025-09-06 16:07:46,6,,,,0,,
679132,5,150,15,1500,100,0,2025-09-06 15:12:24,2,19,15,,,,
679132,5,150,15,1500,100,0,2025-09-06 15:12:24,3,,,9.149785714,,,
679132,5,150,15,1500,100,0,2025-09-06 15:12:24,4,,,,2,15,"8:1:8,8:2:4,14:1:8,15:1:10"
679132,5,150,15,1500,100,0,2025-09-06 15:12:24,6,,,,0,,
679117,5,150,10,1000,66.66666667,0,2025-09-06 13:51:46,2,17,10,,,,
679117,5,150,10,1000,66.66666667,0,2025-09-06 13:51:46,3,,,3.134666667,,,
679117,5,150,10,1000,66.66666667,0,2025-09-06 13:51:46,4,,,,0,10,"9:1:8,11:1:4,11:2:9,11:3:9,12:1:4,12:2:9,12:3:7"
679117,5,150,10,1000,66.66666667,0,2025-09-06 13:51:46,6,,,,0,,
679093,5,150,15,1500,100,0,2025-09-06 12:09:33,2,24,15,,,,
679093,5,150,15,1500,100,0,2025-09-06 12:09:33,3,,,8.087785714,,,
679093,5,150,15,1500,100,0,2025-09-06 12:09:33,4,,,,2,15,"6:1:3,6:2:6,8:1:8,9:1:5,9:2:3,10:1:1,11:1:2,13:1:11,15:1:15"
679093,5,150,15,1500,100,0,2025-09-06 12:09:33,6,,,,0,,
679087,5,150,13,1300,86.66666667,0,2025-09-06 11:51:55,2,19,13,,,,
679087,5,150,13,1300,86.66666667,0,2025-09-06 11:51:55,3,,,5.80825,,,
679087,5,150,13,1300,86.66666667,0,2025-09-06 11:51:55,4,,,,0,13,"14:1:4,14:2:9,14:3:5,15:1:8,15:2:5,15:3:10"
679087,5,150,13,1300,86.66666667,0,2025-09-06 11:51:55,6,,,,0,,
679082,5,150,10,900,66.66666667,0,2025-09-06 11:33:02,2,19,9,,,,
679082,5,150,10,900,66.66666667,0,2025-09-06 11:33:02,3,,,5.070375,,,
679082,5,150,10,900,66.66666667,0,2025-09-06 11:33:02,4,,,,0,10,"6:1:6,9:1:9,9:2:2,9:3:4,11:1:3,11:2:8,11:3:7,12:1:6,12:2:6,12:3:11"
679082,5,150,10,900,66.66666667,0,2025-09-06 11:33:02,6,,,,0,,
679068,5,150,9,800,60,0,2025-09-06 11:07:57,2,21,8,,,,
679068,5,150,9,800,60,0,2025-09-06 11:07:57,3,,,4.729,,,
679068,5,150,9,800,60,0,2025-09-06 11:07:57,4,,,,0,9,"6:1:6,6:2:6,7:1:7,7:2:7,8:1:4,8:2:8,8:3:2,10:1:9,10:2:8,10:3:5,11:1:9,11:2:10,11:3:3"
679068,5,150,9,800,60,0,2025-09-06 11:07:57,6,,,,0,,
679060,5,150,10,900,66.66666667,0,2025-09-06 10:30:38,2,18,9,,,,
679060,5,150,10,900,66.66666667,0,2025-09-06 10:30:38,3,,,4.2895,,,
679060,5,150,10,900,66.66666667,0,2025-09-06 10:30:38,4,,,,0,10,"9:1:7,9:2:5,9:3:9,11:1:3,11:2:5,11:3:2,12:1:9,12:2:10,12:3:6"
679060,5,150,10,900,66.66666667,0,2025-09-06 10:30:38,6,,,,0,,
679055,5,150,12,1200,80,0,2025-09-06 10:11:22,2,19,12,,,,
679055,5,150,12,1200,80,0,2025-09-06 10:11:22,3,,,8.191363636,,,
679055,5,150,12,1200,80,0,2025-09-06 10:11:22,4,,,,0,12,"9:1:7,13:1:9,13:2:7,13:3:12,14:1:12,14:2:8,14:3:12"
679055,5,150,12,1200,80,0,2025-09-06 10:11:22,6,,,,0,,
679047,5,150,15,1500,100,0,2025-09-06 09:39:51,2,20,15,,,,
679047,5,150,15,1500,100,0,2025-09-06 09:39:51,3,,,17.72342857,,,
679047,5,150,15,1500,100,0,2025-09-06 09:39:51,4,,,,3,15,"4:1:4,4:2:1,6:1:6,7:1:7,7:2:1"
679047,5,150,15,1500,100,0,2025-09-06 09:39:51,6,,,,0,,
679046,5,150,7,700,46.66666667,0,2025-09-06 09:28:56,2,14,7,,,,
679046,5,150,7,700,46.66666667,0,2025-09-06 09:28:56,3,,,4.963833333,,,
679046,5,150,7,700,46.66666667,0,2025-09-06 09:28:56,4,,,,0,7,"7:1:5,8:1:6,8:2:4,8:3:8,9:1:7,9:2:7,9:3:8"
679046,5,150,7,700,46.66666667,0,2025-09-06 09:28:56,6,,,,0,,
679039,5,150,13,1300,86.66666667,0,2025-09-06 08:47:06,2,24,13,,,,
679039,5,150,13,1300,86.66666667,0,2025-09-06 08:47:06,3,,,13.50316667,,,
679039,5,150,13,1300,86.66666667,0,2025-09-06 08:47:06,4,,,,0,13,"9:1:9,9:2:2,10:1:0,11:1:1,13:1:11,14:1:3,14:2:6,14:3:0,15:1:2,15:2:1,15:3:9"
679039,5,150,13,1300,86.66666667,0,2025-09-06 08:47:06,6,,,,0,,
679034,5,150,9,800,60,0,2025-09-06 07:41:39,2,18,8,,,,
679034,5,150,9,800,60,0,2025-09-06 07:41:39,3,,,4.055285714,,,
679034,5,150,9,800,60,0,2025-09-06 07:41:39,4,,,,0,9,"7:1:5,8:1:8,8:2:8,8:3:7,10:1:5,10:2:1,10:3:8,11:1:5,11:2:4,11:3:5"
679034,5,150,9,800,60,0,2025-09-06 07:41:39,6,,,,0,,
678327,5,150,7,700,46.66666667,0,2025-09-06 07:08:37,2,13,7,,,,
678327,5,150,7,700,46.66666667,0,2025-09-06 07:08:37,3,,,3.56525,,,
678327,5,150,7,700,46.66666667,0,2025-09-06 07:08:37,4,,,,0,7,"8:1:8,8:2:1,8:3:5,9:1:3,9:2:5,9:3:8"
678327,5,150,7,700,46.66666667,0,2025-09-06 07:08:37,6,,,,0,,
679030,5,150,7,600,46.66666667,0,2025-09-06 06:57:37,2,16,6,,,,
679030,5,150,7,600,46.66666667,0,2025-09-06 06:57:37,3,,,3.027,,,
679030,5,150,7,600,46.66666667,0,2025-09-06 06:57:37,4,,,,0,7,"6:1:6,6:2:6,6:3:6,7:1:6,8:1:5,8:2:5,8:3:4,9:1:6,9:2:4,9:3:6"
679030,5,150,7,600,46.66666667,0,2025-09-06 06:57:37,6,,,,0,,
446287,5,150,8,800,53.33333333,0,2025-09-06 03:26:41,2,15,8,,,,
446287,5,150,8,800,53.33333333,0,2025-09-06 03:26:41,3,,,3.8602,,,
446287,5,150,8,800,53.33333333,0,2025-09-06 03:26:41,4,,,,0,8,"5:1:0,9:1:4,9:2:6,9:3:5,10:1:6,10:2:6,10:3:4"
446287,5,150,8,800,53.33333333,0,2025-09-06 03:26:41,6,,,,0,,
678971,5,150,7,700,46.66666667,0,2025-09-06 02:52:21,2,13,7,,,,
678971,5,150,7,700,46.66666667,0,2025-09-06 02:52:21,3,,,3.3275,,,
678971,5,150,7,700,46.66666667,0,2025-09-06 02:52:21,4,,,,0,7,"8:1:7,8:2:2,8:3:7,9:1:6,9:2:5,9:3:5"
678971,5,150,7,700,46.66666667,0,2025-09-06 02:52:21,6,,,,0,,
676888,5,150,9,900,60,0,2025-09-05 20:26:38,2,16,9,,,,
676888,5,150,9,900,60,0,2025-09-05 20:26:38,3,,,2.454487805,,,
676888,5,150,9,900,60,0,2025-09-05 20:26:38,4,,,,0,9,"9:1:7,10:1:6,10:2:10,10:3:6,11:1:8,11:2:7,11:3:9"
676888,5,150,9,900,60,0,2025-09-05 20:26:38,6,,,,0,,
676888,5,150,9,900,60,0,2025-09-05 20:24:48,2,16,9,,,,
676888,5,150,9,900,60,0,2025-09-05 20:24:48,3,,,2.517515152,,,
676888,5,150,9,900,60,0,2025-09-05 20:24:48,4,,,,0,9,"9:1:9,10:1:7,10:2:8,10:3:9,11:1:10,11:2:10,11:3:8"
676888,5,150,9,900,60,0,2025-09-05 20:24:48,6,,,,0,,
676888,5,150,8,800,53.33333333,0,2025-09-05 20:18:58,2,15,8,,,,
676888,5,150,8,800,53.33333333,0,2025-09-05 20:18:58,3,,,2.425133333,,,
676888,5,150,8,800,53.33333333,0,2025-09-05 20:18:58,4,,,,0,8,"4:1:4,9:1:8,9:2:3,9:3:5,10:1:9,10:2:10,10:3:6"
676888,5,150,8,800,53.33333333,0,2025-09-05 20:18:58,6,,,,0,,
676888,5,150,9,900,60,0,2025-09-05 20:17:10,2,17,9,,,,
676888,5,150,9,900,60,0,2025-09-05 20:17:10,3,,,2.734375,,,
676888,5,150,9,900,60,0,2025-09-05 20:17:10,4,,,,0,9,"8:1:8,9:1:6,10:1:7,10:2:6,10:3:4,11:1:6,11:2:4,11:3:6"
676888,5,150,9,900,60,0,2025-09-05 20:17:10,6,,,,0,,
678415,5,150,15,1500,100,0,2025-09-05 19:45:07,2,15,15,,,,
678415,5,150,15,1500,100,0,2025-09-05 19:45:07,3,,,11.39572727,,,
678415,5,150,15,1500,100,0,2025-09-05 19:45:07,4,,,,3,15,
678415,5,150,15,1500,100,0,2025-09-05 19:45:07,6,,,,0,,
678884,5,150,15,1400,100,0,2025-09-05 19:26:56,2,17,14,,,,
678884,5,150,15,1400,100,0,2025-09-05 19:26:56,3,,,9.986846154,,,
