AccountId,AssessmentId,AssessmentVersionId,Score,DisplayScore,Percentage,Percentile,Locale,CreationDate,TotalResponses,CorrectResponses,ReactionTime,BonusAwards,Level,FailedLevels,EarlyResponses,LateResponses,ContentReferenceId,Value,ResourceDescription
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2130,/images/assessments/pyramids/white/17.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2131,/images/assessments/pyramids/white/18.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2132,/images/assessments/pyramids/white/19.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2133,/images/assessments/pyramids/white/20.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2134,/images/assessments/pyramids/white/21.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2135,/images/assessments/pyramids/white/22.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2136,/images/assessments/pyramids/white/23.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2137,/images/assessments/pyramids/white/24.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2138,/images/assessments/pyramids/white/25.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2139,/images/assessments/pyramids/white/26.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2140,/images/assessments/pyramids/white/27.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2141,/images/assessments/pyramids/white/28.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2142,/images/assessments/pyramids/white/29.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2143,/images/assessments/pyramids/white/30.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2144,/images/assessments/pyramids/white/31.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2052,/images/assessments/pyramids/green/01.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2053,/images/assessments/pyramids/green/02.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2054,/images/assessments/pyramids/green/03.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2055,/images/assessments/pyramids/green/04.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2056,/images/assessments/pyramids/green/05.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2057,/images/assessments/pyramids/green/06.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2058,/images/assessments/pyramids/green/07.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2059,/images/assessments/pyramids/green/08.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2060,/images/assessments/pyramids/green/09.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2061,/images/assessments/pyramids/green/10.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2062,/images/assessments/pyramids/green/11.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2063,/images/assessments/pyramids/green/12.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2064,/images/assessments/pyramids/green/13.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2065,/images/assessments/pyramids/green/14.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2066,/images/assessments/pyramids/green/15.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2067,/images/assessments/pyramids/green/16.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2068,/images/assessments/pyramids/green/17.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2069,/images/assessments/pyramids/green/18.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2070,/images/assessments/pyramids/green/19.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2071,/images/assessments/pyramids/green/20.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2072,/images/assessments/pyramids/green/21.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2073,/images/assessments/pyramids/green/22.png,Precache
