theta_true,trial,seed,est,error,abs_error,rmse_contrib,se
1.0,9,1527653388,0.9467125424459916,-0.05328745755400843,0.05328745755400843,0.0028395531325702502,0.21067452373703446
1.0,10,1474140185,0.9108719388377616,-0.08912806116223837,0.08912806116223837,0.007943811286539704,0.2176177728365992
1.0,11,465508917,1.1217300348834347,0.1217300348834347,0.1217300348834347,0.01481820139272223,0.1751479479999551
1.0,12,2115782638,1.0923771905476702,0.09237719054767024,0.09237719054767024,0.008533545333480577,0.18132359017101968
1.0,13,691671598,0.7882482433143048,-0.21175175668569524,0.21175175668569524,0.044838806459477874,0.24088483180303225
1.0,14,2099101639,1.2300111316468727,0.2300111316468727,0.2300111316468727,0.05290512068147501,0.15168864621195455
1.0,15,1163369972,0.7847709788592373,-0.2152290211407627,0.2152290211407627,0.046323531541210876,0.2415376790801486
1.0,16,393155307,0.8904557997527119,-0.10954420024728806,0.10954420024728806,0.011999931807817945,0.2215369272931042
1.0,17,861450526,1.102762492433294,0.10276249243329394,0.10276249243329394,0.010560129851102794,0.179148949156788
1.0,18,281636721,1.1861223547816453,0.1861223547816453,0.1861223547816453,0.03464153094946464,0.16130437920678306
1.0,19,753818004,0.6911133867507839,-0.30888661324921607,0.30888661324921607,0.09541093984457079,0.25906986296303147
1.0,20,1185593310,1.1828132924930743,0.18281329249307432,0.18281329249307432,0.03342069991215834,0.1620244843364808
1.0,21,2091937757,0.9333744183181911,-0.06662558168180888,0.06662558168180888,0.0044389681344393864,0.2132686717014745
1.0,22,2078318400,0.6365827898904629,-0.3634172101095371,0.3634172101095371,0.13207206860379944,0.2692690783183524
1.0,23,365514975,1.022885349882071,0.022885349882070916,0.022885349882070916,0.0005237392392248032,0.19558193276325284
1.0,24,1446883355,1.102762492433294,0.10276249243329394,0.10276249243329394,0.010560129851102794,0.179148949156788
1.0,25,1318079417,1.102762492433294,0.10276249243329394,0.10276249243329394,0.010560129851102794,0.179148949156788
1.0,26,806449704,0.5192022901759965,-0.4807977098240035,0.4807977098240035,0.23116643777200666,0.2912792032765231
1.0,27,82767003,0.6911133867507839,-0.30888661324921607,0.30888661324921607,0.09541093984457079,0.25906986296303147
1.0,28,1184028740,0.9947469718938635,-0.005253028106136481,0.005253028106136481,2.7594304283859828e-05,0.20121687959990175
1.0,29,196955897,1.0518888252139278,0.05188882521392779,0.05188882521392779,0.0026924501820815485,0.18969223296492901
1.0,30,1752367034,0.9275853111186616,-0.0724146888813384,0.0724146888813384,0.005243887165781035,0.21439071996444295
1.0,31,450962986,0.8120577290711328,-0.18794227092886717,0.18794227092886717,0.03532229720189971,0.23640774608335594
1.0,32,1668105200,0.9923214119657965,-0.007678588034203515,0.007678588034203515,5.8960714199013404e-05,0.20169916428085014
1.0,33,2129629888,0.37486400457893887,-0.6251359954210611,0.6251359954210611,0.390795012771081,0.31835581292040593
1.0,34,1056561942,0.8756202004848814,-0.12437979951511857,0.12437979951511857,0.01547033452742109,0.22437076207491696
1.0,35,1559985033,1.1828132924930743,0.18281329249307432,0.18281329249307432,0.03342069991215834,0.1620244843364808
